width,m,seed,checkpoint,step,p,train_loss,train_acc,curv_loss,curv_acc,gamma_emp,sqrt_m_gamma_emp,T_neg_top20,T_neg_SLQ,T_neg_used,r_eff_top20,r_eff_neg,r_eff_over_p,r_eff_top20_over_p,r_eff_over_sqrt_m,E_iso,E_aniso,E_aniso_over_E_iso,E_aniso_top20_over_E_iso,k50,k80,k90,local_gamma_max,local_gamma_mean,local_gamma_std
1,64,1,final,1000,76490,3.587521553039551,25.78125,3.519009828567505,25.78125,9.669201181947574,77.3536094555806,103.55976451228139,548.159327533282,548.159327533282,10.710270948300026,56.6912733759948,0.0007411592806379238,0.00014002184531703525,7.08640917199935,739597.19840717,548.159327533282,0.0007411592806379238,0.00014002184531703525,8,15,18,nan,nan,nan
2,128,1,final,1000,300426,1.9222846031188965,38.671875,1.908540964126587,41.40625,13.580310976753717,153.64367971655457,177.69225824134614,4568.205563032694,4568.205563032694,13.08455001844312,336.384459152105,0.0011196915684797755,4.3553321012306256e-05,29.73246651902783,4079878.5055022123,4568.205563032694,0.0011196915684797753,4.3553321012306256e-05,10,16,18,nan,nan,nan
4,256,1,final,1000,1190666,4.217013359069824,27.5390625,3.788201332092285,35.15625,7.849457561160025,125.5913209785604,91.52707002221617,3531.5257994352246,3531.5257994352246,11.660305098673584,449.9069868100951,0.0003778616226633624,9.793094871839445e-06,28.119186675630942,9346082.236516163,3531.5257994352246,0.0003778616226633624,9.793094871839445e-06,9,16,18,nan,nan,nan
