rank,lambda,eta,cum_eta,cum_eta_over_Tneg
1,-9.669201181947574,9.669201181947574,9.669201181947574,0.017639399160567053
2,-7.5955759523048965,7.5955759523048965,17.26477713425247,0.03149591052649601
3,-6.717017322242773,6.717017322242773,23.981794456495244,0.043749678700923264
4,-6.399683886618803,6.399683886618803,30.381478343114047,0.0554245395765329
5,-5.756485675318654,5.756485675318654,36.1379640184327,0.06592602224074816
6,-5.540040549832961,5.540040549832961,41.678004568265656,0.07603264685071903
7,-5.192681646688401,5.192681646688401,46.870686214954056,0.08550558908825329
8,-4.9762729420251555,4.9762729420251555,51.84695915697921,0.0945837397135804
9,-4.887267390920362,4.887267390920362,56.734226547899574,0.10349951865856905
10,-4.768887989775957,4.768887989775957,61.50311453767553,0.11219933958697677
11,-4.576614879997831,4.576614879997831,66.07972941767336,0.12054839915801903
12,-4.457088453713022,4.457088453713022,70.53681787138639,0.12867940820929238
13,-4.35507702783693,4.35507702783693,74.89189489922332,0.1366243191304196
14,-4.325027787898,4.325027787898,79.21692268712131,0.14451441161021125
15,-4.2471494348195336,4.2471494348195336,83.46407212194084,0.15226243161368672
16,-4.208262404954002,4.208262404954002,87.67233452689484,0.1599395105095092
17,-4.072471304636295,4.072471304636295,91.74480583153114,0.16736886745024104
18,-4.005837237780558,4.005837237780558,95.75064306931169,0.17467666472116744
19,-3.9515847630884666,3.9515847630884666,99.70222783240015,0.18188548990137662
20,-3.8575366798812176,3.8575366798812176,103.55976451228138,0.18892274437488918
