rank,lambda,eta,cum_eta,cum_eta_over_Tneg
1,-3.260380968377399,3.260380968377399,3.260380968377399,0.011054217028030264
2,-2.515622395503998,2.515622395503998,5.776003363881397,0.019583354018519433
3,-2.3130331482407347,2.3130331482407347,8.089036512122131,0.027425618668471076
4,-2.1590117146890635,2.1590117146890635,10.248048226811195,0.03474567859144081
5,-2.0328104331401393,2.0328104331401393,12.280858659951335,0.0416378571198778
6,-1.98174772665158,1.98174772665158,14.262606386602915,0.048356909180874985
7,-1.8824786998973269,1.8824786998973269,16.14508508650024,0.05473939279280256
8,-1.8462421784597356,1.8462421784597356,17.991327264959978,0.06099901764184411
9,-1.8250316892521168,1.8250316892521168,19.816358954212095,0.0671867290079995
10,-1.791713681126303,1.791713681126303,21.6080726353384,0.0732614767369798
11,-1.7401692713687325,1.7401692713687325,23.34824190670713,0.07916146479904747
12,-1.721134064927794,1.721134064927794,25.069375971634926,0.0849969146046315
13,-1.7012725492452614,1.7012725492452614,26.770648520880187,0.0907650245787695
14,-1.6724789599490277,1.6724789599490277,28.443127480829215,0.09643551081255826
15,-1.6510290728208588,1.6510290728208588,30.094156553650073,0.10203327189249496
16,-1.6414300480466164,1.6414300480466164,31.73558660169669,0.10759848778702509
17,-1.6253628890958465,1.6253628890958465,33.360949490792535,0.11310922849482449
18,-1.6161674739753629,1.6161674739753629,34.9771169647679,0.11858879244279415
19,-1.6042944519104585,1.6042944519104585,36.58141141667836,0.12402810129052946
20,-1.5715923762010464,1.5715923762010464,38.1530037928794,0.1293565348001785
