metric,threshold,tau
e_euc,0.5,0.3556845271063387
e_H,0.5,0.2776074357903131
e_pred,0.5,0.2689322034218658
e_U,0.5,0.13012848552670928
e_euc,0.1,1.4964775835571567
e_H,0.1,1.26224630960908
e_pred,0.1,1.2188701477668435
e_U,0.1,0.5161763259226134
e_euc,0.01,3.504793876852703
e_H,0.01,3.1664598144832588
e_pred,0.01,3.0840451069830097
e_U,0.01,1.26224630960908
