metric,threshold,tau
e_euc,0.5,0.6332919628966518
e_H,0.5,0.5378644068437316
e_pred,0.5,0.5075010935541662
e_U,0.5,0.26025697105341855
e_euc,0.1,2.728360579876671
e_H,0.1,2.294598961454307
e_pred,0.1,2.10808146553269
e_U,0.1,0.9499379443449777
e_euc,0.01,6.350270093703412
e_H,0.01,5.81240568685968
e_pred,0.01,5.517447786332473
e_U,0.01,2.294598961454307
