width,step,time,D_euc,e_euc,D_H,e_H,U_gap,e_U,D_pred,e_pred,grad_norm,theta_norm,max_abs_theta,nan_or_inf
64,0,0.0,1.1581446502722836,1.0,18.4408227179381,1.0,170.031971257211,1.0,1.1518693244656972,1.0,329.24723137754484,0.0,0.0,0.0
64,904,0.019981138720224105,0.0984481006452946,0.08500501264859198,0.8658977638625359,0.04695548442208295,0.37488946873106954,0.002204817517312472,0.05401357355830873,0.046892101743714124,8.081603648807071,1.1117471875245797,0.2966730885271206,0.0
64,1808,0.03996227744044821,0.024806421787836826,0.021419104929599902,0.1990997166112413,0.010796682971067733,0.019820348577340496,0.00011656836317775691,0.012414723111922796,0.01077789194332565,1.6196664758667485,1.1500131879569442,0.3055116952575543,0.0
64,2712,0.059943416160672315,0.007041847742971121,0.006080283444141074,0.055482255664281575,0.0030086648797025654,0.0015391403467788223,9.05206435824079e-06,0.0034592518653029794,0.0030031634594554187,0.43868776575385676,1.1561776312907368,0.3081964713362087,0.0
64,3616,0.07992455488089642,0.002051026569738053,0.0017709588946906154,0.016074510979727976,0.0008716807935088318,0.0001291949515973556,7.598274056466689e-07,0.0010022004895487789,0.0008700643972906013,0.1261362042291849,1.1576150139577788,0.30901898827537255,0.0
64,4520,0.09990569360112053,0.0006023143884516407,0.0005200683596043332,0.004710989939476676,0.0002554652800221388,1.1096713109282064e-05,6.526250932241342e-08,0.00029371403651586714,0.00025498902547136455,0.03686653462821245,1.1579956387655688,0.3092619584076334,0.0
64,5424,0.11988683232134463,0.00017748029298750144,0.0001532453592440074,0.0013868753299455042,7.520680346850452e-05,9.61711592140091e-07,5.656063298150494e-09,8.646651728441469e-05,7.506625573566932e-05,0.010840222857891898,1.1581018466500665,0.30933295569046604,0.0
64,6328,0.13986797104156873,5.238244646376081e-05,4.522962347703763e-05,0.0004091372452516144,2.2186496313617873e-05,8.369664783458575e-08,4.92240648718799e-10,2.5508125945074245e-05,2.2144982424031798e-05,0.0031960399247868538,1.1581322201319608,0.30935367454187956,0.0
64,7232,0.15984910976179284,1.547360950569056e-05,1.336068815070092e-05,0.00012082726772146085,6.552162534696865e-06,7.299618687284237e-09,4.2930859610172654e-11,7.533103726141143e-06,6.5398943839705315e-06,0.0009435638315305686,1.1581410180862102,0.3093597306248828,0.0
64,8136,0.17983024848201695,4.572989047287982e-06,3.948547399681773e-06,3.570361881173625e-05,1.936118542965329e-06,6.373710448315251e-10,3.748536467105708e-12,2.22597830283902e-06,1.932492041900287e-06,0.00027876801668851584,1.158143584903788,0.3093615047428336,0.0
64,9040,0.19981138720224106,1.3518319651940228e-06,1.167239312357228e-06,1.0553583938200784e-05,5.722946367211103e-07,5.569233962887665e-11,3.275403985326363e-13,6.579736264721141e-07,5.712224577013715e-07,8.239254184060356e-05,1.1581443370283746,0.30936202554393766,0.0
64,9944,0.21979252592246515,3.996782016253989e-07,3.451021437878535e-07,3.1200940352113034e-06,1.6919494769483724e-07,4.874323167314287e-12,2.866709790678598e-14,1.94525303514583e-07,1.6887792684714034e-07,2.4357408310044647e-05,1.1581445580219991,0.3093621786903232,0.0
64,10848,0.23977366464268926,1.1817779108044689e-07,1.0204061388416628e-07,9.225320706789769e-07,5.002662217351042e-08,4.263256414560601e-13,2.5073263475323014e-15,5.751615344907479e-08,4.993288060323515e-08,7.201627729739369e-06,1.158144623074258,0.30936222378547484,0.0
64,11752,0.25975480336291334,3.494484759539367e-08,3.017312870821276e-08,2.7278594518080586e-07,1.4792504073880415e-08,2.842170943040401e-14,1.6715508983548674e-16,1.7007102052358022e-08,1.4764784243426995e-08,2.129427818492035e-06,1.1581446422471982,0.30936223707795335,0.0
64,12656,0.27973594208313746,1.0333398846106728e-08,8.922373249038721e-09,8.066368919943732e-08,4.374191457356869e-09,-1.4210854715202004e-14,-8.357754491774337e-17,5.02905503974374e-09,4.365994417011237e-09,6.296717285465819e-07,1.1581446479030453,0.30936224099922205,0.0
