width,n,alpha,sigma,lambda_min_H,lambda_med_H,lambda_max_H,condition_H,C_LSI,C_PI,h,h_lambda_max,rho_euc_early,rho_H_early,rho_pred_early,rho_euc_mid,rho_H_mid,rho_pred_mid,tau_euc_0p5,tau_euc_0p1,tau_H_0p5,tau_H_0p1,tau_pred_0p5,tau_pred_0p1,final_e_euc,final_e_H,final_e_pred,final_e_U,stable
32,128,0.3,10.0,0.6093753779115979,1.4989137050274322,3.1157363413585797,5.113000055953327,1.6410246233235075,1.6410246233235075,0.001081595270688092,0.0033699656915244587,0.8371541125987193,0.9690279695228188,1.0372955941733926,0.6255834997307111,0.6323314492062119,0.63827768581527,0.6662626867438647,2.8467587524510582,0.4802283001855129,2.362204071182793,0.4326381082752368,2.1545377792106795,0.0011494048926314485,0.0007828023181766664,0.0006356831261782243,6.127794703952295e-07,1
64,256,0.3,10.0,0.9579916596485801,2.5751421070152647,5.907318733494025,6.166357163966339,1.0438504238824269,1.0438504238824269,0.001081595270688092,0.006389328004594306,1.5738072735630895,1.6993795370345952,1.7270277668927279,1.120237316044414,1.1384498335107922,1.1450440034901705,0.3244785812064276,1.328198992404977,0.26390924604789445,1.1551437490948824,0.2552564838823897,1.1248590815156156,4.751535799936942e-06,3.0120745131381313e-06,2.6854030916987726e-06,9.073116413069449e-12,1
128,512,0.3,10.0,1.6755897384560698,5.068635424109297,11.257857041095646,6.718743128296379,0.596804800751182,0.596804800751182,0.001081595270688092,0.012176444933731687,2.2111049629092925,2.355822540226852,2.3753883337923236,1.7870002634173745,1.7932133596164486,1.794448236180071,0.18170800547559945,0.8306651678884547,0.1341178135653234,0.65760992457836,0.12979143248257105,0.6403044002473505,5.351204018051514e-09,3.211865107051442e-09,3.016435285256613e-09,1.0000000000000237e-300,1
256,1024,0.3,10.0,2.9092914988615926,9.758870303495602,23.366843718912648,8.031798713898592,0.3437262991320397,0.3437262991320397,0.001081595270688092,0.02527346765728367,3.800093081731704,3.9483088850329646,3.9597189163194617,2.9328386984567545,2.936083752844829,2.936444078507766,0.09950676490330447,0.42831172719248445,0.07787485948954262,0.3547632487856942,0.07787485948954262,0.3504368677029418,2.459905017513966e-14,1.494666671138484e-14,1.4471687060745846e-14,1.0000000000000237e-300,1
512,2048,0.3,10.0,5.589148382516763,19.045301416569526,46.22801278355338,8.271029791972916,0.1789181341343644,0.1789181341343644,0.001081595270688092,0.049999999999999996,6.537900393511406,6.647239006534652,6.651938594830003,2.1000367878502857,2.0797802100460387,2.0787805636208,0.05624295407578078,0.24227734063413262,0.04326381082752368,0.19468714872385656,0.03893742974477131,0.19468714872385656,8.233737704021216e-15,5.500866803189447e-15,5.435319530716511e-15,1.0000000000000237e-300,1
