metric,threshold,tau
e_euc,0.5,0.09950676490330447
e_H,0.5,0.07787485948954262
e_pred,0.5,0.07787485948954262
e_U,0.5,0.034611048662018945
e_euc,0.1,0.42831172719248445
e_H,0.1,0.3547632487856942
e_pred,0.1,0.3504368677029418
e_U,0.1,0.14277057573082816
e_euc,0.01,1.0123731733640542
e_H,0.01,0.8998872652124925
e_pred,0.01,0.8955608841297402
e_U,0.01,0.3547632487856942
