rank,lambda,eta,cum_eta,cum_eta_over_Tneg
1,-2.7029450864464946,2.7029450864464946,2.7029450864464946,0.0049121491793272035
2,-2.3909746659686717,2.3909746659686717,5.093919752415166,0.009257344463583169
3,-1.9706545076862851,1.9706545076862851,7.064574260101452,0.012838678383834923
4,-1.8562133872732727,1.8562133872732727,8.920787647374725,0.01621203476930919
5,-1.775127198207745,1.775127198207745,10.69591484558247,0.01943803061125253
6,-1.73933563774279,1.73933563774279,12.43525048332526,0.02259898129735961
7,-1.7168350862196247,1.7168350862196247,14.152085569544886,0.02571904100634209
8,-1.712021638672103,1.712021638672103,15.86410720821699,0.028830353082034185
9,-1.692908414304894,1.692908414304894,17.557015622521885,0.03190693007936288
10,-1.683721960498436,1.683721960498436,19.24073758302032,0.034966812238253084
11,-1.6489203344074352,1.6489203344074352,20.889657917427755,0.03796344828093495
12,-1.6307512555689552,1.6307512555689552,22.52040917299671,0.04092706507133786
13,-1.612220487876783,1.612220487876783,24.132629660873494,0.043857005300656386
14,-1.598280584082184,1.598280584082184,25.730910244955677,0.04676161209374349
15,-1.582615181546033,1.582615181546033,27.31352542650171,0.04963774964615026
16,-1.5734207571822378,1.5734207571822378,28.886946183683946,0.052497177874967924
17,-1.5689793918538357,1.5689793918538357,30.455925575537783,0.055348534667498415
18,-1.5529925864920158,1.5529925864920158,32.0089181620298,0.05817083812363968
19,-1.5358687006393865,1.5358687006393865,33.544786862669184,0.06096202179038541
20,-1.520437852087691,1.520437852087691,35.06522471475687,0.06372516247896277
