metric,threshold,tau
e_euc,0.5,0.27079991478930915
e_H,0.5,0.22712250917813023
e_pred,0.5,0.22275476861701235
e_U,0.5,0.10919351402794723
e_euc,0.1,1.1618189892573585
e_H,0.1,0.9740061451292893
e_pred,0.1,0.947799701762582
e_U,0.1,0.4061998721839637
e_euc,0.01,2.9787990626824006
e_H,0.01,2.5594959688150833
e_pred,0.01,2.4808766387149612
e_U,0.01,0.9740061451292893
