width,step,time,D_euc,e_euc,D_H,e_H,U_gap,e_U,D_pred,e_pred,grad_norm,theta_norm,max_abs_theta,nan_or_inf
256,0,0.0,5.423078673196449,1.0,15.59699060883769,1.0,121.63305802608556,1.0,4.784855476399066,1.0,51.164939993329305,0.0,0.0,0.0
256,4,0.004367740561117889,5.231600948732821,0.9646920622025998,14.883594337621213,0.9542606462292639,110.7606902034351,0.9106133809418919,4.564110223783737,0.9538658474212777,48.28182212611603,0.21867271884750114,0.03797474570240174,0.0
256,8,0.008735481122235779,5.050762887059229,0.9313460474070956,14.217600240656589,0.9115604796607687,101.07007830155908,0.83094250807937,4.3580821882390275,0.9108074861894857,45.610739218440465,0.4250777145519688,0.07374589174917509,0.0
256,12,0.013103221683353667,4.879750401958367,0.8998118404729253,13.595146785730906,0.8716519184173591,92.41400806278472,0.7597770668806625,4.165572567772345,0.8705743754056341,43.13403341757457,0.620086285589196,0.10746519117230632,0.0
256,16,0.017470962244471557,4.717822279940498,0.8699527637794232,13.012713085245847,0.834309221028349,84.66535091946417,0.6960718762929298,3.9854881743924953,0.8329380467290205,40.83558400330234,0.8044985259099954,0.13927266345220596,0.0
256,20,0.021838702805589447,4.564303319937731,0.8416443122053138,12.467088618373456,0.7993265451675823,77.71414930918837,0.6389229258095419,3.8168320569706755,0.7976901446233658,38.700672687674285,0.9790496049933105,0.16929756515034544,0.0
256,24,0.026206443366707334,4.418578103250773,0.8147730043249387,11.955345551564,0.7665161729846633,71.46514362865054,0.587547043447054,3.658694929347018,0.7646406348934155,36.715860726089225,1.14441547498261,0.1976592771415906,0.0
256,28,0.030574183927825224,4.2800853415759965,0.7892353402008173,11.474813443010481,0.7357068892834064,65.83567177594699,0.5412646269390662,3.5102473369349876,0.7336161675622209,34.86887677507264,1.301218057250626,0.22446811577224013,0.0
256,32,0.034941924488943114,4.1483127543658656,0.7649368567837471,11.023056135516972,0.7067425000096494,60.753883283379196,0.4994849613198893,3.370732500985216,0.7044585813743166,33.14851453430668,1.450029956072202,0.2498260746173429,0.0
256,36,0.039309665050061005,4.022792430055503,0.741791272536418,10.597850658870405,0.6794804795782442,56.157219293859896,0.46169372212788035,3.2394597848964803,0.6770235383022263,31.544539302647152,1.5913787428191541,0.2738275029170779,0.0
256,40,0.043677405611178895,3.903096628837938,0.7197197134773246,10.19716797759004,0.6537907365163149,51.99111738159394,0.42744232715454594,3.115798731599539,0.6511792774030434,30.047602660858093,1.7257508501910226,0.2965597262315286,0.0
256,44,0.048045146172296785,3.788833987697073,0.6986500133998377,9.819155433107133,0.6295544877447913,48.20790670975862,0.3963388530396062,2.999173625175299,0.6268054782361753,28.649164568383014,1.8535951124309102,0.3181036143612458,0.0
256,48,0.05241288673341467,3.679646091311678,0.678516081556832,9.462120741256124,0.6066632325786375,44.76586446105466,0.3680402777627619,2.8890585335782286,0.6037922248285844,27.341422228403726,1.9753259842185698,0.3385341011331844,0.0
256,52,0.05678062729453256,3.575204375223039,0.6592573316137708,9.124517416650475,0.585017818211692,41.62840904337895,0.34224584762516846,2.784972792684611,0.5820390618737131,26.11724513542687,2.0913264679582086,0.3579206602439278,0.0
256,56,0.06114836785565045,3.475207330309265,0.6408181661618644,8.804931505249748,0.5645275890761021,38.7634094060698,0.31869139882807646,2.6864768949289712,0.5614541354863931,24.97011577336872,2.201950776462991,0.3763277409809654,0.0
256,60,0.06551610841676835,3.379377980125957,0.623147511546997,8.502069515346937,0.5451096130383913,36.142593021895834,0.29714449022686457,2.5931687485769337,0.5419534114180753,23.89407548022621,2.3075267555606747,0.3938151673048524,0.0
256,64,0.06988384897788623,3.2874616050521444,0.6061983982088281,8.214747445435576,0.5266879779218993,33.741037796145235,0.2774002260874597,2.504680276246654,0.5234599641725436,22.883675038533266,2.4083580888856932,0.41043850346737804,0.0
256,68,0.07425158953900411,3.1992236894192527,0.5899275821373211,7.9418808150488625,0.5091931523347056,31.536735440220582,0.2592776663845546,2.4206743236639605,0.5059033309582184,21.93392958946939,2.5047263050642856,0.426249389060657,0.0
256,72,0.07861933010012201,3.1144480698981316,0.5742952034406733,7.682475611771669,0.49256140523791586,29.51021576273331,0.2426167379299509,2.3408418518421574,0.48921892487415364,21.040277503229554,2.5968926056243884,0.4412958461368749,0.0
256,76,0.08298707066123989,3.0329352653750226,0.5592644783792823,7.435620074267082,0.4767342791149629,27.644222944421756,0.22727557288326292,2.2648993879345944,0.4733475021567605,20.19854286954976,2.685099530255594,0.4556225608060013,0.0
256,80,0.08735481122235779,2.954500970363689,0.5448014215553061,7.200477237375009,0.4616581120011073,25.923436222977784,0.2131282123764266,2.19258671193071,0.4582346787161025,19.404901300531574,2.7695724744924055,0.4692711415070893,0.0
256,84,0.09172255178347567,2.8789746956808546,0.5308745952571514,6.9762781711638455,0.44728360400569145,24.334228560728548,0.20006262241231987,2.123664758165198,0.44383049156657123,18.65584876349395,2.850521073483216,0.48228035595593854,0.0
256,88,0.09609029234459357,2.806198541660091,0.5174548832436674,6.762315851272149,0.43356542430950956,22.86445783618325,0.18797897715668474,2.0579137122936637,0.43008900110863657,17.948173184828043,2.9281404642257804,0.49468634859622396,0.0
256,92,0.10045803290571145,2.736026090600661,0.5045152865149204,6.557939602985049,0.420461854947142,21.50328591819988,0.1767881714655917,1.9951312859631682,0.41696793054753706,17.278928587022413,3.002612437486395,0.5065228402211375,0.0
256,96,0.10482577346682934,2.66832140644875,0.4920307388563107,6.362550066265805,0.40793446799029337,20.241021672869408,0.16641053017452292,1.9351311528778607,0.40442833904236963,16.64541154040482,3.074106489564109,0.5178213112867498,0.0
256,100,0.10919351402794723,2.6029581308956455,0.47997794016169426,6.175594633420057,0.39594783303394393,19.068984538163363,0.1567746864842764,1.877741531333042,0.39243432546601636,16.04513972891913,3.142780783103784,0.5286111703054109,0.0
256,104,0.11356125458906512,2.5398186661577644,0.46833520574038706,5.996563315221552,0.38446925215327965,17.979385796730412,0.14781660585130182,1.8228038995696478,0.3809527599235732,15.475832445595538,3.208783025293801,0.538919908586394,0.0
256,108,0.11792899515018301,2.478793435684166,0.4570823299937719,5.824984995185505,0.37346851974668155,16.965225097068128,0.13947873524177734,1.7701718314892338,0.3699530404252482,14.935392848427528,3.2722512709977556,0.5487732424806101,0.0
256,112,0.1222967357113009,2.4197802149255105,0.44620046301103233,5.660424035251359,0.3629177049093051,16.020200129425632,0.13170926053663734,1.719709941370922,0.3594068723398773,14.421891821262546,3.333314657657241,0.5581952441856045,0.0
256,116,0.12666447627241878,2.362683525101413,0.435671998781609,5.502477199442895,0.35279095419375567,15.138627665194349,0.12446145736093966,1.6712929272503587,0.34928806846808297,13.933553297150427,3.39209407815793,0.5672084620753295,0.0
256,120,0.1310322168335367,2.307414083627673,0.4254804738555722,5.350770865123077,0.3430643128098815,14.315374425524908,0.11769312272371558,1.6248047035604627,0.3395723677704975,13.46874091346255,3.4487027972675603,0.5758340314355678,0.0
256,124,0.13539995739465457,2.2538883055176053,0.4156104754034718,5.204958494266876,0.333715562495601,13.54579646352039,0.11136607665175484,1.580137614498666,0.33023727096723693,13.025945879071378,3.5032470167263647,0.5840917764096362,0.0
256,128,0.13976769795577246,2.2020278506588333,0.40604755773548884,5.064718339750757,0.3247240744558086,12.825685930503823,0.10544572453118142,1.5371917203795906,0.32126189139079986,12.603775944030453,3.5558263935928127,0.5920003038894779,0.0
256,132,0.14413543851689034,2.1517592123944813,0.39677816643699915,4.929751364016374,0.31607067591763754,12.15122425551067,0.09990067217503242,1.4958741499598027,0.31262681962665073,12.20094537157661,3.606534516015532,0.5995770900238433,0.0
256,136,0.14850317907800822,2.10301334331117,0.3877895693649637,4.79977934962161,0.30773752898856793,11.518940902526992,0.0947023867479894,1.456098512386601,0.30431400061479297,11.816265820941156,3.6554593402116105,0.6068385599574262,0.0
256,140,0.15287091963912613,2.0557253145607612,0.379069793827845,4.674543183158218,0.2997080206299215,10.925676985605492,0.0898248976299055,1.4177843630298892,0.29630662201251473,11.448638057451932,3.7026835920782863,0.6138001613620717,0.0
256,144,0.15723866020024402,2.009834005423187,0.37060756934189165,4.5538012958050365,0.2919666626730368,10.368553120837703,0.08524453211242992,1.3808567180090776,0.28858901273404136,11.09704441377658,3.7482851365456678,0.6204764322730424,0.0
256,148,0.1616064007613619,1.9652818201582685,0.3623922754194344,4.437328245412276,0.2844990009096987,9.844940978766715,0.08093968151861608,1.345245612729653,0.2811465506878889,10.760541932939713,3.7923373174894106,0.626881063699415,0.0
256,152,0.16597414132247978,1.922014429499249,0.35441389390104183,4.324913426488054,0.27729153238301224,9.352438073308292,0.07689059393131888,1.310885700200368,0.27396557882807776,10.438256129980985,3.8349092707612473,0.6330269574376122,0.0
256,156,0.1703418818835977,1.8799805344133969,0.3466629653936601,4.216359895795343,0.2703316300906302,8.888845385435673,0.07307919022745742,1.277715885315599,0.26703332872180463,10.129375314843175,3.876066212659215,0.6389262794804977,0.0
256,160,0.17470962244471558,1.8391316499989037,0.33913054942182685,4.111483302477216,0.26360747438980536,8.452147473274408,0.06948890055417131,1.245678991661833,0.2603378509144214,9.833145424324318,3.9158697059460343,0.6445905093810881,0.0
256,164,0.17907736300583346,1.799421907605298,0.33180818793924854,4.0101109127215375,0.25710799046383326,8.040494766164159,0.06610451876035037,1.2147214577457452,0.2538679514433123,9.548865315728003,3.954377905331035,0.6500304858994518,0.0
256,168,0.18344510356695135,1.7608078734595407,0.32468787188397774,3.9120807199632295,0.2508227912727302,7.652187779754001,0.06291207262184352,1.1847930598470793,0.2476131339161612,9.275882479233132,3.991645784156445,0.6552564492335546,0.0
256,172,0.18781284412806923,1.7232483822542273,0.3177620104925598,3.8172406325124952,0.24474212546807206,7.285663023252141,0.05989870797862905,1.155846658975417,0.2415635466267565,9.013589130008578,4.027725343870897,0.6602780801093917,0.0
256,176,0.19218058468918714,1.6867043843101412,0.31102340311725013,3.7254477312997056,0.23885682980335726,6.939480399323088,0.057052585143710186,1.1278379696586693,0.2357099342334672,8.76141864474787,4.0626658077300375,0.6651045359825539,0.0
256,180,0.19654832525030502,1.651138805064742,0.3044652133160986,3.63656759115025,0.2331582856175902,6.612311922502215,0.05436278615213416,1.100725348515232,0.23004359357236087,8.518842310621798,4.096513800034737,0.6697444845821722,0.0
256,184,0.2009160658114229,1.6165164157628082,0.29808094500867854,3.550473659653104,0.227638379011481,6.302931603945183,0.05181923159897409,1.074469600763545,0.22455633321910853,8.285366357668051,4.129313512100252,0.6742061350088288,0.0
256,188,0.2052838063725408,1.58280371433696,0.2918644205108,3.467046688272052,0.22228946437318023,6.010206369329126,0.04941260597131555,1.0490338030044366,0.21924043645178326,8.060529248381501,4.161106856043512,0.6784972665803255,0.0
256,192,0.20965154693365867,1.5499688155655924,0.2858097602799511,3.38617421087484,0.21710433094421042,5.73308789319691,0.04713429051473313,1.0243831407750281,0.21408862730080766,7.843899200759059,4.191933607379617,0.6826252556030359,0.0
256,196,0.21401928749477658,1.5179813496851227,0.27991136421968965,3.307750065328746,0.21207617214659874,5.470605247341155,0.04497630279235372,1.0004847595199615,0.20909403940302398,7.635071923310788,4.221831537331405,0.6865971002317882,0.0
256,200,0.21838702805589447,1.4868123687134929,0.27416389440596883,3.231673954236507,0.2071985574194903,5.221858273245346,0.0429312421967181,0.9773076277578674,0.2042501874044812,7.433668542594287,4.2508365356769575,0.6904194435677168,0.0
256,204,0.22275476861701235,1.456434259813636,0.2685622591116109,3.1578510412689234,0.20246540633804042,4.986011599421602,0.04099224076362773,0.9548224113398425,0.19955094068137083,7.239333705680734,4.2789827248881815,0.6940985951311681,0.0
256,208,0.22712250917813023,1.4268206650899349,0.26310159801700683,3.08619157989423,0.1978709648094234,4.762289233905051,0.039152918714612316,0.9330013578035433,0.19499049917087385,7.051733841635907,4.306302566248571,0.6976405508354517,0.0
256,212,0.23149024973924814,1.3979464072684518,0.25777726850576554,3.0166105716132954,0.19340978316060534,4.549969670384485,0.03740734422223186,0.9118181899225839,0.19056337112375857,6.870555567613795,4.332826958579107,0.7010510115768915,0.0
256,216,0.23585799030036603,1.3697874207635221,0.2525848329535938,2.9490274510875127,0.18907669595034005,4.348381453633806,0.035749996951496915,0.8912480076373196,0.18626435260862784,6.695504226529086,4.358585330147652,0.7043354005471867,0.0
256,220,0.2402257308614839,1.3423206876798857,0.24752004692727433,2.8833657957960446,0.18486680335386296,4.156899156183329,0.034175734982276246,0.8712671976308043,0.18208850861395148,6.526302544511025,4.383605724288343,0.7074988793654337,0.0
256,224,0.2445934714226018,1.3155241783413874,0.24257884821833064,2.819553058083751,0.18077545398316222,3.9749397236747086,0.03267976476281833,0.8518533498836108,0.17803115560863067,6.362689397457959,4.40791487921319,0.710546363119254,0.0
256,228,0.24896121198371968,1.2893767959749427,0.2377573466429104,2.7575203176632606,0.1767982290186655,3.8019591511629187,0.03125761378413709,0.8329851806041119,0.17408784543498704,6.204418677019884,4.431538302457666,0.7134825343972196,0.0
256,232,0.25332895254483756,1.2638583252123745,0.23305181454567322,2.6972020528165688,0.17293092753984599,3.637449456858917,0.029905105699791133,0.8146424609874469,0.17025435041990475,6.05125824724666,4.454500340365405,0.7163118563881357,0.0
256,236,0.25769669310595544,1.238949384103282,0.2284586779511029,2.638535928705351,0.1691695529527525,3.4809359235345028,0.028618337646234112,0.7968059513073875,0.16652664960050975,5.902988983961229,4.476824242983598,0.7190385851166664,0.0
256,240,0.2620644336670734,1.214631379359642,0.22397450831074128,2.5814626013467024,0.16551030042192713,3.331974581075883,0.027393659545756913,0.7794573398912644,0.16290091597037323,5.759403889658879,4.498532224710255,0.7216667808792209,0.0
256,244,0.26643217422819127,1.19088646457771,0.21959601479942803,2.525925535943991,0.16194954522270028,3.190149906567001,0.026227655197839702,0.7625791865695163,0.15937350466087843,5.620307277403275,4.519645521006629,0.724200318938918,0.0
256,248,0.27079991478930915,1.1676975012052282,0.21532003711776665,2.4718708383823964,0.15848383193753834,3.0550727208226363,0.02511712498560582,0.746154870228771,0.15594094198019623,5.485514017794665,4.540184441462818,0.7266428995337777,0.0
256,252,0.27516765535042703,1.1450480220422397,0.21114353876178052,2.4192470988068426,0.15510986442705363,2.9263782625426984,0.024059070042579248,0.7301685401310553,0.1525999152393538,5.35484884363146,4.560168419481336,0.7289980572479994,0.0
256,256,0.2795353959115449,1.1229221970821601,0.20706360072410526,2.3680052462976833,0.15182449651254554,2.803724423246649,0.023050677741287728,0.7146050706921455,0.14934726330123874,5.228145707379794,4.579616058822361,0.7312691697922642,0.0
256,260,0.2839031364726628,1.1013048015163636,0.20307741559412726,2.3180984137476344,0.14862472331259438,2.686790127909603,0.02208930837974485,0.6994500194395481,0.1461799677941229,5.105247187010989,4.598545177235018,0.733459466235392,0.0
256,264,0.2882708770337807,1.0801811857405954,0.19918228202725285,2.2694818121231757,0.14550767318133948,2.575273847778874,0.0211724829546469,0.6846895878954291,0.14309514493647887,4.9860039361697375,4.616972847381396,0.736029678598121,0.0
