metric,threshold,tau
e_euc,0.5,0.10482577346682934
e_H,0.5,0.07861933010012201
e_pred,0.5,0.07861933010012201
e_U,0.5,0.034941924488943114
e_euc,0.1,0.45424501835626047
e_H,0.1,0.3712579476950206
e_pred,0.1,0.3668902071339027
e_U,0.1,0.14413543851689034
e_euc,0.01,1.0919351402794724
e_H,0.01,0.9652706640070535
e_pred,0.01,0.9565351828848178
e_U,0.01,0.3712579476950206
