metric,threshold,tau
e_euc,0.5,0.17907736300583346
e_H,0.5,0.13976769795577246
e_pred,0.5,0.13539995739465457
e_U,0.5,0.06551610841676835
e_euc,0.1,0.7730900793178664
e_H,0.1,0.6376901219232118
e_pred,0.1,0.6245869002398582
e_U,0.1,0.25332895254483756
e_euc,0.01,1.8519219979139852
e_H,0.01,1.6422704509803263
e_pred,0.01,1.616064007613619
e_U,0.01,0.6376901219232118
