width,m,seed,checkpoint,step,p,train_loss,train_acc,curv_loss,curv_acc,gamma_emp,sqrt_m_gamma_emp,T_neg_top20,T_neg_SLQ,T_neg_used,r_eff_top20,r_eff_neg,r_eff_over_p,r_eff_top20_over_p,r_eff_over_sqrt_m,E_iso,E_aniso,E_aniso_over_E_iso,E_aniso_top20_over_E_iso,k50,k80,k90,local_gamma_max,local_gamma_mean,local_gamma_std
1,64,1,final,1000,76490,0.4662553071975708,90.625,0.4733125567436218,90.625,3.5377211905123986,28.30176952409919,37.92483945912663,nan,37.92483945912663,10.720132372453481,10.720132372453481,0.00014015076967516645,0.00014015076967516645,1.3400165465566851,270600.29386229336,37.92483945912663,0.00014015076967516645,0.00014015076967516645,9,16,18,nan,nan,nan
2,128,1,final,1000,300426,1.5757997035980225,42.7734375,1.6419565677642822,35.9375,2.4489043157389636,27.706189570176374,34.82522137455865,nan,34.82522137455865,14.220735841224586,14.220735841224586,4.733523676787158e-05,4.733523676787158e-05,1.2569473433490608,735714.5279601939,34.82522137455865,4.733523676787158e-05,4.733523676787158e-05,10,16,18,nan,nan,nan
4,256,1,final,1000,1190666,0.29747578501701355,94.53125,0.31737685203552246,93.75,3.4680291749872283,55.48846679979565,52.37475358768803,nan,52.37475358768803,15.102166373176752,15.102166373176752,1.2683797448803235e-05,1.2683797448803235e-05,0.943885398323547,4129264.425665343,52.37475358768803,1.2683797448803235e-05,1.2683797448803235e-05,10,16,18,nan,nan,nan
