rank,lambda,eta,cum_eta,cum_eta_over_Tneg
1,-2.4489043157389636,2.4489043157389636,2.4489043157389636,0.07031984920928587
2,-1.9347896550739758,1.9347896550739758,4.383693970812939,0.1258769879353996
3,-1.898801213879046,1.898801213879046,6.282495184691985,0.18040072501252277
4,-1.8691035983136968,1.8691035983136968,8.151598783005682,0.23407170037290218
5,-1.805095485809592,1.805095485809592,9.956694268815273,0.28590469423660503
6,-1.7871474230110918,1.7871474230110918,11.743841691826365,0.3372223126887502
7,-1.7523710403461956,1.7523710403461956,13.49621273217256,0.38754133353570397
8,-1.7313118480198184,1.7313118480198184,15.227524580192378,0.4372556434434255
9,-1.7129463793445525,1.7129463793445525,16.94047095953693,0.48644259220453046
10,-1.693681462080772,1.693681462080772,18.634152421617703,0.5350763523137506
11,-1.6823020366600205,1.6823020366600205,20.316454458277722,0.5833833542582957
12,-1.6776371008578108,1.6776371008578108,21.994091559135533,0.6315564034060436
13,-1.663515810304011,1.663515810304011,23.657607369439546,0.6793239622224617
14,-1.6354086471512768,1.6354086471512768,25.293016016590823,0.726284428878562
15,-1.6176795308912884,1.6176795308912884,26.91069554748211,0.772735807133779
16,-1.6038297571631863,1.6038297571631863,28.514525304645296,0.8187894916147297
17,-1.5921175949185105,1.5921175949185105,30.106642899563806,0.8645068634526477
18,-1.5851610410386832,1.5851610410386832,31.69180394060249,0.9100244790907414
19,-1.5743824951719547,1.5743824951719547,33.26618643577444,0.9552325907130299
20,-1.5590349387841986,1.5590349387841986,34.825221374558645,0.9999999999999998
