width,n,alpha,sigma,lambda_min_H,lambda_med_H,lambda_max_H,condition_H,C_LSI,C_PI,h,h_lambda_max,rho_euc_early,rho_H_early,rho_pred_early,rho_euc_mid,rho_H_mid,rho_pred_mid,tau_euc_0p5,tau_euc_0p1,tau_H_0p5,tau_H_0p1,tau_pred_0p5,tau_pred_0p1,final_e_euc,final_e_H,final_e_pred,final_e_U,stable
32,128,0.3,10.0,0.6949841331975677,1.53916803676804,3.0649110991031634,4.410044708505426,1.4388817704356474,1.4388817704356474,0.00108569082258818,0.0033275458523449562,0.9885351903343339,1.0686649618382238,1.1026606333880944,0.7798742142910913,0.7872601514349754,0.7917394454434332,0.6166723872300862,2.353777703371174,0.5428454112940899,2.149667828724596,0.5211315948423264,2.0671553262078946,0.0002539839521023497,0.00019832557541813673,0.00017684363063030992,3.9333033646288626e-08,1
64,256,0.3,10.0,0.9211649819184213,2.6663523303413017,5.6666864174799505,6.151652015340932,1.0855818660381515,1.0855818660381515,0.00108569082258818,0.0061522694379430734,1.3346344612326486,1.4828410247040311,1.5219945904306489,0.97131537331575,0.9814611858864972,0.9858379578120405,0.36479211638962844,1.5894513642690955,0.27793685058257406,1.3115145136865214,0.2649085607115159,1.255058590911936,2.4424058924216996e-05,1.545205492913085e-05,1.3631292908119384e-05,2.3876603003857277e-10,1
128,512,0.3,10.0,1.6365754006745283,5.022040549976166,11.524606889768883,7.041904017999365,0.6110320365244654,0.6110320365244654,0.00108569082258818,0.012512159934158584,2.2016154233058947,2.3460591709609226,2.366373153181558,1.7299393808262356,1.7360805607634646,1.7373484330579871,0.1954243480658724,0.8468388416187803,0.1519967151623452,0.7035276530371406,0.1519967151623452,0.6861565998757297,9.0388669868333e-09,5.676117816728487e-09,5.3351593789561975e-09,1.0000000000000237e-300,1
256,1024,0.3,10.0,2.9707727843215403,9.68336219313981,23.00693129508501,7.744426438974292,0.3366127511594187,0.3366127511594187,0.00108569082258818,0.024978414162990584,3.643845720745116,3.7664030279037477,3.776040386685034,3.1322419427220427,3.1316659802936555,3.131623783184778,0.10856908225881799,0.46901843535809373,0.08251250251670167,0.38216316955103935,0.07816973922634896,0.37782040626068664,1.619072263600802e-14,1.1078790618924537e-14,1.0832109913203897e-14,1.0000000000000237e-300,1
512,2048,0.3,10.0,5.548495788123186,19.04738606531416,46.053626833470815,8.300200377199664,0.18022902750337247,0.18022902750337247,0.00108569082258818,0.05,6.410102628724074,6.533411090113966,6.538702889312219,2.1194687085891926,2.1027471652116345,2.101901815078751,0.05645592277458535,0.23016645438869415,0.0434276329035272,0.19108158477551968,0.0434276329035272,0.19108158477551968,8.570257613287208e-15,5.713831334123486e-15,5.6424266016862354e-15,4.305126405479108e-16,1
