metric,threshold,tau
e_euc,0.5,0.36479211638962844
e_H,0.5,0.27793685058257406
e_pred,0.5,0.2649085607115159
e_U,0.5,0.12594013542022886
e_euc,0.1,1.5894513642690955
e_H,0.1,1.3115145136865214
e_pred,0.1,1.255058590911936
e_U,0.1,0.5167888315519736
e_euc,0.01,3.717405376541928
e_H,0.01,3.3222139171198304
e_pred,0.01,3.2310158880224233
e_U,0.01,1.3115145136865214
