width,step,time,D_euc,e_euc,D_H,e_H,U_gap,e_U,D_pred,e_pred,grad_norm,theta_norm,max_abs_theta,nan_or_inf
32,0,0.0,0.8213183840171103,1.0,9.061737709573341,1.0,41.057545158551775,1.0,0.7999644579542569,1.0,114.09205361382013,0.0,0.0,0.0
32,903,0.01999490904625708,0.20540801275701856,0.2500954766802582,1.4043487754363315,0.15497565924388837,0.9860977415347705,0.024017454958077993,0.1237290938009228,0.15466823878317582,10.303789216159839,0.6901337945545765,0.3479516570780751,0.0
32,1806,0.03998981809251416,0.08679950984094106,0.10568314496553725,0.555475687135341,0.0612990250808633,0.15427661949924953,0.0037575704758645474,0.04891742025197692,0.061149492037525115,3.6203680025353395,0.7731190978261568,0.3589139183325738,0.0
32,2709,0.05998472713877124,0.03896763815322768,0.04744522819839361,0.24444457713059045,0.026975463753750577,0.02987657564428048,0.0007276756447300055,0.02152353512756096,0.02690561426016718,1.5462062906933054,0.8008493466535519,0.35937143211623546,0.0
32,3612,0.07997963618502832,0.017888080900259926,0.02177971569657117,0.11108945178461307,0.012259177582159742,0.0061704331489096376,0.00015028743499109111,0.009780749294819197,0.012226479811154904,0.6933352346689001,0.8122903185102703,0.35936212443008797,0.0
32,4515,0.0999745452312854,0.008312975446197458,0.010121501731811077,0.05130221435812577,0.00566141020655753,0.0013159585990294431,3.2051565527057463e-05,0.004516623401578918,0.005646030091298362,0.3176601677070062,0.8172643083457514,0.35936604796845006,0.0
32,5418,0.11996945427754248,0.003893862057926276,0.004740989771690239,0.023928751830451254,0.0026406361116777352,0.0002862925820892315,6.972959074480864e-06,0.002106605154859422,0.002633373437923264,0.14738742555743484,0.8194767211091005,0.3593846180842823,0.0
32,6321,0.13996436332379955,0.0018336949547221506,0.0022326237795304844,0.011235630743069533,0.0012398980309482547,6.31196991065508e-05,1.5373471273745589e-06,0.0009891231400783298,0.001236458857944523,0.06895513147217965,0.8204745790777949,0.35940308070268695,0.0
32,7224,0.15995927237005664,0.0008667089418044089,0.0010552654837278706,0.005299808687993483,0.0005848556709376458,1.404398607718349e-05,3.4205615613281017e-07,0.00046655834988433917,0.0005832238485663043,0.03244424909419958,0.8209291517739389,0.3594165517284601,0.0
32,8127,0.17995418141631372,0.00041070726759818093,0.0005000585346566707,0.002507837698854213,0.00027675019728333,3.144624976414434e-06,7.65906720499447e-08,0.0002207700618342993,0.00027597483818077735,0.015325456690394673,0.8211378462454054,0.3594251182206674,0.0
