width,step,time,D_euc,e_euc,D_H,e_H,U_gap,e_U,D_pred,e_pred,grad_norm,theta_norm,max_abs_theta,nan_or_inf
256,0,0.0,1.111477765321344,1.0,32.549381502984055,1.0,529.7311181134,1.0,1.0169902465136362,1.0,1103.429358453402,0.0,0.0,0.0
256,903,0.01999490904625708,0.0008854090689673205,0.0007966052912550493,0.015431902733553677,0.0004741074029974706,0.00011907181101378228,2.2477782962391962e-07,0.0004820087740019693,0.0004739561423075126,0.26949734211306703,1.1111266369805728,0.22843225595698735,0.0
256,1806,0.03998981809251416,2.1917605986369564e-06,1.9719338227187005e-06,3.7719571603566945e-05,1.1588414237643471e-06,7.113953870430123e-10,1.3429367517177331e-12,1.1781394800171544e-06,1.1584570098444474e-06,0.0006495019650798191,1.111477060001732,0.22848140486935128,0.0
256,2709,0.05998472713877124,5.941569557696261e-09,5.345648597818301e-09,1.0176264416461217e-07,3.126407921308207e-09,5.684341886080802e-14,1.0730617273014249e-16,3.1784560841450472e-09,3.1253555233603997e-09,1.7435038331276753e-06,1.1114777636375632,0.22848152572802616,0.0
256,3612,0.07997963618502832,1.6957195651053137e-11,1.5256441631246284e-11,2.890837609219911e-10,8.881390292945769e-12,0.0,0.0,9.029203751939675e-12,8.878358256524938e-12,4.930776741924539e-09,1.1114777653170218,0.22848152605975755,0.0
256,4515,0.0999745452312854,5.3037557987538394e-14,4.771805576533912e-14,8.977530381250763e-13,2.7581262582294302e-14,0.0,0.0,2.8040090974374386e-14,2.7571641980342644e-14,1.5294452077241584e-11,1.1114777653213321,0.22848152606069275,0.0
256,5418,0.11996945427754248,8.808978640194981e-15,7.925465461423946e-15,1.698538660050501e-13,5.2183438874092976e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791386013127e-15,5.2171507093622705e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,6321,0.13996436332379955,8.808976835548381e-15,7.925463837777792e-15,1.6985386814896146e-13,5.218343953275722e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791453915191e-15,5.217150776129935e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,7224,0.15995927237005664,8.808978640194981e-15,7.925465461423946e-15,1.698538660050501e-13,5.2183438874092976e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791386013127e-15,5.2171507093622705e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,8127,0.17995418141631372,8.808976835548381e-15,7.925463837777792e-15,1.6985386814896146e-13,5.218343953275722e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791453915191e-15,5.217150776129935e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,9030,0.1999490904625708,8.808978640194981e-15,7.925465461423946e-15,1.698538660050501e-13,5.2183438874092976e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791386013127e-15,5.2171507093622705e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,9933,0.21994399950882787,8.808976835548381e-15,7.925463837777792e-15,1.6985386814896146e-13,5.218343953275722e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791453915191e-15,5.217150776129935e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,10836,0.23993890855508496,8.808978640194981e-15,7.925465461423946e-15,1.698538660050501e-13,5.2183438874092976e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791386013127e-15,5.2171507093622705e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,11739,0.25993381760134204,8.808976835548381e-15,7.925463837777792e-15,1.6985386814896146e-13,5.218343953275722e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791453915191e-15,5.217150776129935e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,12642,0.2799287266475991,8.808978640194981e-15,7.925465461423946e-15,1.698538660050501e-13,5.2183438874092976e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791386013127e-15,5.2171507093622705e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,13545,0.2999236356938562,8.808976835548381e-15,7.925463837777792e-15,1.6985386814896146e-13,5.218343953275722e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791453915191e-15,5.217150776129935e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
256,14448,0.3199185447401133,8.808978640194981e-15,7.925465461423946e-15,1.698538660050501e-13,5.2183438874092976e-15,5.684341886080802e-14,1.0730617273014249e-16,5.305791386013127e-15,5.2171507093622705e-15,3.850298882480215e-12,1.1114777653213415,0.2284815260606944,0.0
