width,n,alpha,sigma,lambda_min_H,lambda_med_H,lambda_max_H,condition_H,C_LSI,C_PI,h,h_lambda_max,rho_euc_early,rho_H_early,rho_pred_early,rho_euc_mid,rho_H_mid,rho_pred_mid,tau_euc_0p5,tau_euc_0p1,tau_H_0p5,tau_H_0p1,tau_pred_0p5,tau_pred_0p1,final_e_euc,final_e_H,final_e_pred,final_e_U,stable
32,128,0.3,1.0,36.994668948773544,121.4791227662879,268.3881084913279,7.254777948221795,0.027030921708873737,0.027030921708873737,2.2142756418889347e-05,0.005942852512049921,12.989274387062293,12.9253843297454,12.92488307768408,-0.0,-1.8802279779570438e-31,-9.401139889785219e-32,0.01999490904625708,0.05998472713877124,0.01999490904625708,0.03998981809251416,0.01999490904625708,0.03998981809251416,6.570478335575293e-14,4.1028119158949554e-14,4.094874366040686e-14,1.7306020927851354e-16,1
64,256,0.3,1.0,67.23869019039526,239.86788676994314,550.5997531832047,8.188734069984239,0.014872389649000709,0.014872389649000709,2.2142756418889347e-05,0.012191796219036296,8.320989408201884,8.313240456631352,8.313177451458476,-0.0,-0.0,-0.0,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,4.461450739740115e-14,2.5436426467530172e-14,2.5403037776152968e-14,1.0000000000000237e-300,1
128,512,0.3,1.0,134.28346931767572,472.3064298461421,1154.9096900581708,8.600535091374423,0.007446933007325646,0.007446933007325646,2.2142756418889347e-05,0.025572883952773066,4.7207004352267665,4.719422455833419,4.719408358378723,-9.401139889785219e-32,3.7604559559140876e-31,-0.0,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,1.847894664962538e-14,1.1441039912515638e-14,1.1434514182957515e-14,1.114546494156267e-16,1
256,1024,0.3,1.0,261.3854315255989,934.756459250846,2258.0747877146155,8.638870095150923,0.003825767925027086,0.003825767925027086,2.2142756418889347e-05,0.05,2.8267025874108573,2.8228526667899314,2.82284473376866,-8.299916025259644e-13,5.1137353819865184e-14,5.184894103982192e-14,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,0.01999490904625708,7.925463837777792e-15,5.2183439532757035e-15,5.2171507761299255e-15,1.073061727301425e-16,1
