rank,lambda,eta,cum_eta,cum_eta_over_Tneg
1,-5.573904822281773,5.573904822281773,5.573904822281773,0.002186286694466709
2,-4.367529739560617,4.367529739560617,9.94143456184239,0.0038993895302234403
3,-3.601656272495171,3.601656272495171,13.543090834337562,0.005312089143449936
4,-3.3734571430620335,3.3734571430620335,16.916547977399595,0.006635280819911138
5,-3.3341113871825776,3.3341113871825776,20.250659364582173,0.007943039670497897
6,-3.311776947534902,3.311776947534902,23.562436312117075,0.009242038147560716
7,-3.237317805982061,3.237317805982061,26.799754118099138,0.01051183106126199
8,-3.2047620285967566,3.2047620285967566,30.004516146695895,0.011768854423778787
9,-3.2039568199658306,3.2039568199658306,33.20847296666172,0.01302556195440175
10,-3.1788019586950313,3.1788019586950313,36.387274925356756,0.014272402840320332
11,-3.1640701951566426,3.1640701951566426,39.551345120513396,0.01551346539674874
12,-3.1418958552580825,3.1418958552580825,42.69324097577148,0.01674583037655456
13,-3.1310495687705173,3.1310495687705173,45.824290544541995,0.017973941051238892
14,-3.1058711444156275,3.1058711444156275,48.930161688957625,0.019192175838926608
15,-3.1005619041484054,3.1005619041484054,52.03072359310603,0.02040832815091299
16,-3.0840828344457107,3.0840828344457107,55.11480642755174,0.021618016776852173
17,-3.06028571380736,3.06028571380736,58.1750921413591,0.022818371312978727
18,-3.0186390338394635,3.0186390338394635,61.193731175198565,0.02400239051773784
19,-3.0018379693945962,3.0018379693945962,64.19556914459316,0.02517981973848757
20,-2.982634077398006,2.982634077398006,67.17820322199117,0.0263497164995178
