rank,lambda,eta,cum_eta,cum_eta_over_Tneg
1,-1.1045993859897685,1.1045993859897685,1.1045993859897685,0.030187903481049855
2,-0.5473650659077467,0.5473650659077467,1.6519644518975152,0.0451469954270548
3,-0.49832649279014285,0.49832649279014285,2.150290944687658,0.05876589858525215
4,-0.4418618597821811,0.4418618597821811,2.592152804469839,0.07084166410191452
5,-0.40594294951128645,0.40594294951128645,2.9980957539811257,0.08193579174139243
6,-0.39546599760000556,0.39546599760000556,3.393561751581131,0.09274359185155528
7,-0.3785971952386031,0.3785971952386031,3.7721589468197343,0.10309037977577473
8,-0.36546888670989086,0.36546888670989086,4.137627833529625,0.11307838050912578
9,-0.36125730845385534,0.36125730845385534,4.4988851419834806,0.12295128185032737
10,-0.3530413834102123,0.3530413834102123,4.851926525393693,0.1325996478936003
11,-0.3462633523780232,0.3462633523780232,5.198189877771716,0.14206277524383526
12,-0.3386956129719056,0.3386956129719056,5.536885490743622,0.15131908174149758
13,-0.33714175568706006,0.33714175568706006,5.874027246430682,0.1605329224417557
14,-0.33241411331186416,0.33241411331186416,6.206441359742546,0.16961756009018752
15,-0.3224285317492826,0.3224285317492826,6.528869891491828,0.17842929900606821
16,-0.3113269427436726,0.3113269427436726,6.840196834235501,0.18693763951195672
17,-0.3057944415027669,0.3057944415027669,7.145991275738268,0.1952947807544855
18,-0.3034191889288092,0.3034191889288092,7.449410464667078,0.20358700805956767
19,-0.2973733831264875,0.2973733831264875,7.746783847793565,0.21171400785833344
20,-0.28946312277500813,0.28946312277500813,8.036246970568573,0.21962482595445737
