metric,threshold,tau
e_euc,0.5,0.4229242836789645
e_H,0.5,0.3706037537392988
e_pred,0.5,0.3618836654160212
e_U,0.5,0.17876181062719118
e_euc,0.1,1.8181384154033835
e_H,0.1,1.4998551916037506
e_pred,0.1,1.4300944850175294
e_U,0.1,0.6496465800841826
e_euc,0.01,4.852729151903995
e_H,0.01,4.203082571819812
e_pred,0.01,3.958920098768039
e_U,0.01,1.4998551916037506
