width,n,alpha,sigma,lambda_min_H,lambda_med_H,lambda_max_H,condition_H,C_LSI,C_PI,h,h_lambda_max,rho_euc_early,rho_H_early,rho_pred_early,rho_euc_mid,rho_H_mid,rho_pred_mid,tau_euc_0p5,tau_euc_0p1,tau_H_0p5,tau_H_0p1,tau_pred_0p5,tau_pred_0p1,final_e_euc,final_e_H,final_e_pred,final_e_U,stable
32,128,0.3,10.0,0.6728736887560929,1.5098532280290244,3.1445117117106993,4.67325705293039,1.486163029867684,1.486163029867684,0.0010900110404097024,0.0034275524824622736,1.2139337767360463,1.4013562438565286,1.4643512562459853,0.7034578112299272,0.7127015327820144,0.7191357237613722,0.4229242836789645,1.8181384154033835,0.3706037537392988,1.4998551916037506,0.3618836654160212,1.4300944850175294,0.00028532008485265137,0.0001759825145742463,0.00014435714404665537,3.0969845779369724e-08,1
64,256,0.3,10.0,0.9063384743367427,2.6587390568554707,6.066250341143794,6.693140049674122,1.103340560193915,1.103340560193915,0.0010900110404097024,0.006612279845735859,1.5702136942803364,1.711602384495304,1.74332687919323,0.9774697987268585,0.9942239578280432,1.0011530465098426,0.3226432679612719,1.3167333368149206,0.2659626938599674,1.1423315703493682,0.2616026496983286,1.1118112612178965,1.3761767288893242e-05,8.381225763514386e-06,7.335486770510986e-06,7.024535690881473e-11,1
128,512,0.3,10.0,1.5470037689007274,4.971585991597569,11.67598148484736,7.547480956135032,0.6464108362907103,0.6464108362907103,0.0010900110404097024,0.012726948726102893,2.041851700428909,2.193340811512227,2.2162426891511995,1.6136257451096512,1.6199437125051437,1.6213642759384226,0.20492207559702405,0.91560927394415,0.15260154565735834,0.7368474633169588,0.14824150149571952,0.7150472425087647,3.137218421250621e-08,1.9102676261471492e-08,1.7818942871196544e-08,7.127143758591348e-16,1
256,1024,0.3,10.0,2.998590852450995,9.658035113816611,22.918333364875025,7.643034509406972,0.3334899788621104,0.3334899788621104,0.0010900110404097024,0.02498123639550382,3.735144915084994,3.8618268584461655,3.87161016829873,3.070009004775054,3.072659853826366,3.0729494301687015,0.10464105987933142,0.4534445928104362,0.07848079490949857,0.37496379790093765,0.07848079490949857,0.3706037537392988,1.706161392733248e-14,1.1374508512089684e-14,1.1099181881299884e-14,1.0000000000000237e-300,1
512,2048,0.3,10.0,5.395614229535363,19.01118514561577,45.871095013135374,8.501552012751198,0.18533571109032265,0.18533571109032265,0.0010900110404097024,0.05,5.966564257715754,6.0918639467863365,6.097491784440716,2.3262002629833205,2.3084891758860375,2.307550193635895,0.05232052993966571,0.2354423847284957,0.03924039745474928,0.18748189895046882,0.03924039745474928,0.18748189895046882,9.182824083202717e-15,5.728795354282736e-15,5.64680641658754e-15,1.0000000000000237e-300,1
