metric,threshold,tau
e_euc,0.5,0.3226432679612719
e_H,0.5,0.2659626938599674
e_pred,0.5,0.2616026496983286
e_U,0.5,0.12644128068752547
e_euc,0.1,1.3167333368149206
e_H,0.1,1.1423315703493682
e_pred,0.1,1.1118112612178965
e_U,0.1,0.47960485778026907
e_euc,0.01,3.1653920613497757
e_H,0.01,2.8253086167419488
e_pred,0.01,2.7555479101557276
e_U,0.01,1.1423315703493682
