metric,threshold,tau
e_euc,0.5,0.10464105987933142
e_H,0.5,0.07848079490949857
e_pred,0.5,0.07848079490949857
e_U,0.5,0.03924039745474928
e_euc,0.1,0.4534445928104362
e_H,0.1,0.37496379790093765
e_pred,0.1,0.3706037537392988
e_U,0.1,0.14824150149571952
e_euc,0.01,1.0594907312782307
e_H,0.01,0.9461295830756217
e_pred,0.01,0.9417695389139829
e_U,0.01,0.37496379790093765
