width,n,alpha,sigma,lambda_min_H,lambda_med_H,lambda_max_H,condition_H,C_LSI,C_PI,h,h_lambda_max,rho_euc_early,rho_H_early,rho_pred_early,rho_euc_mid,rho_H_mid,rho_pred_mid,tau_euc_0p5,tau_euc_0p1,tau_H_0p5,tau_H_0p1,tau_pred_0p5,tau_pred_0p1,final_e_euc,final_e_H,final_e_pred,final_e_U,stable
32,128,0.3,10.0,0.6669466894877364,1.5117912276628793,2.980881084913275,4.469444307764402,1.4993702131846143,1.4993702131846143,0.0010977274859769082,0.0032721950993379683,0.959135839857463,1.0770884976157362,1.1292143354532482,0.6944004401269842,0.7035670743951407,0.7102397367774161,0.597163752371438,2.450127748700459,0.5049546435493778,2.1339822327391094,0.4830000938298396,2.011036754309696,0.0005230071321742493,0.00037495214290861106,0.0003175866968637671,1.4058910970191007e-07,1
64,256,0.3,10.0,0.9693869019039552,2.6956788676994314,5.802997531832059,5.986255354218731,1.0315798553043354,1.0315798553043354,0.0010977274859769082,0.006370109891748209,1.5453555525264495,1.6580813871207716,1.6840300160974624,1.1787715639363345,1.1871698223741702,1.189985948865929,0.3512727955126106,1.3787457223869968,0.298581876185719,1.2294547842941372,0.2898000562979038,1.1987184146867838,3.2599767488464185e-06,2.311602365739387e-06,2.127036621418232e-06,5.343831315897641e-12,1
128,512,0.3,10.0,1.6398346931767616,5.020064298461427,11.846096900581685,7.22395796958832,0.6098175652466256,0.6098175652466256,0.0010977274859769082,0.013003786169314377,2.131497106777479,2.2472977738901063,2.2642116742239655,1.822363712989842,1.8275634217607095,1.8285847781157618,0.21954549719538163,0.9220910882206029,0.17124548781239768,0.7815819700155586,0.16685457786849003,0.764018330239928,5.3814983288557394e-09,3.6500917542379593e-09,3.462632265239958e-09,1.0000000000000237e-300,1
256,1024,0.3,10.0,2.910854315255978,9.64456459250846,22.877747877146106,7.85946165606514,0.3435417549957532,0.3435417549957532,0.0010977274859769082,0.025113532661993142,3.699640207840683,3.805057581433577,3.8130984268019255,3.1569810067142985,3.157240148072158,3.1572904913129562,0.10538183865378319,0.4742182739420243,0.07903637899033739,0.3864000750638717,0.07903637899033739,0.382009165119964,1.5759599653307522e-14,1.0791914699127564e-14,1.0556033800233377e-14,1.0000000000000237e-300,1
512,2048,0.3,10.0,5.520983468126007,19.09647293269682,45.54864539581348,8.250096320479312,0.1811271498589419,0.1811271498589419,0.0010977274859769082,0.05,6.048047623040091,6.153731909720821,6.158412229368102,2.280445834033568,2.2624861166247157,2.261562416611429,0.05269091932689159,0.24589095685882745,0.03951818949516869,0.19320003753193585,0.03951818949516869,0.19320003753193585,8.841318261919429e-15,5.671798536998336e-15,5.595960294414996e-15,1.0000000000000237e-300,1
