metric,threshold,tau
e_euc,0.5,0.597163752371438
e_H,0.5,0.5049546435493778
e_pred,0.5,0.4830000938298396
e_U,0.5,0.2415000469149198
e_euc,0.1,2.450127748700459
e_H,0.1,2.1339822327391094
e_pred,0.1,2.011036754309696
e_U,0.1,0.9045274484449723
e_euc,0.01,5.642319277921308
e_H,0.01,5.190055553698822
e_pred,0.01,4.9792918763912555
e_U,0.01,2.1339822327391094
