metric,threshold,tau
e_euc,0.5,0.29208268667481363
e_H,0.5,0.2354099265737304
e_pred,0.5,0.23105048348903168
e_U,0.5,0.11334552020216648
e_euc,0.1,1.281676266901421
e_H,0.1,1.0593446695817867
e_pred,0.1,1.024469124904197
e_U,0.1,0.42722542230047367
e_euc,0.01,3.1257206917289757
e_H,0.01,2.759527472614284
e_pred,0.01,2.685416940174406
e_U,0.01,1.0593446695817867
