metric,threshold,tau
e_euc,0.5,0.4708198531474608
e_H,0.5,0.42722542230047367
e_pred,0.5,0.41414709304637753
e_U,0.5,0.2048938249808394
e_euc,0.1,1.778652778557074
e_H,0.1,1.6347911567620166
e_pred,0.1,1.599915612084427
e_U,0.1,0.7367458813140821
e_euc,0.01,3.9714526501605256
e_H,0.01,3.7316832805020965
e_pred,0.01,3.6575727480622184
e_U,0.01,1.6347911567620166
