metric,threshold,tau
e_euc,0.5,0.05231331701638453
e_H,0.5,0.0392349877622884
e_pred,0.5,0.0392349877622884
e_U,0.5,0.017437772338794844
e_euc,0.1,0.2397693696584291
e_H,0.1,0.19181549572674328
e_pred,0.1,0.18745605264204457
e_U,0.1,0.07411053243987809
e_euc,0.01,0.5798059302649285
e_H,0.01,0.5056953978250505
e_pred,0.01,0.5056953978250505
e_U,0.01,0.19181549572674328
