metric,threshold,tau
e_euc,0.5,0.196174938811442
e_H,0.5,0.13950217871035875
e_pred,0.5,0.13950217871035875
e_U,0.5,0.06539164627048066
e_euc,0.1,0.889326389278537
e_H,0.1,0.7105892228058899
e_pred,0.1,0.693151450467095
e_U,0.1,0.26592602816662136
e_euc,0.01,2.0750949083165864
e_H,0.01,1.8440444248275547
e_pred,0.01,1.8178877663193624
e_U,0.01,0.7105892228058899
