init_tag,table,key,n,mean,std,early_mean,mid_mean,late_mean,delta_2nd_minus_1st
initI2_step2000,primary,f_nll,800000.0,720.9399601619816,107.81990775505044,644.39496220239,755.9160138334795,761.2862884416019,78.30164591718676
initI2_step2000,primary,f_margin,800000.0,-0.08596010438941915,0.3724091643932145,0.180490514373166,-0.20744728218222205,-0.22665991474244304,-0.275353047284474
initI2_step2000,primary,ce_mean_train,800000.0,1.408031421732389,0.21058953226952307,1.2585380755781628,1.476343718792271,1.4868247929121956,0.15291947009612783
initI2_step2000,primary,margin_probe,800000.0,-0.08596010438941915,0.3724091643932145,0.180490514373166,-0.20744728218222205,-0.22665991474244304,-0.275353047284474
initI2_step2000,primary,pmax_mean,800000.0,0.41327324009452016,0.03943217688913082,0.4194690557872933,0.40235275724022224,0.4178589464571765,0.002669893421158198
initI2_step2000,primary,U_train,800000.0,2782.367151034012,1581.0407215433165,1030.5657885406956,2605.514019163652,4654.296513210521,2740.5312566868597
initI2_step2000,primary,grad_norm,800000.0,589.8242847254562,302.51605871399255,811.7329795527603,485.5513503132444,475.64839961669026,-234.57532532829282
initI2_step2000,primary,nll_probe_mean,800000.0,1.4080858596913703,0.21058575733408288,1.258583910551543,1.4763984645185146,1.4868872821125036,0.1529329021820054
initI2_step2000,secondary,dist_to_ref,800000.0,103.03859165192041,51.61783580736341,40.805237497473954,107.63911086385976,158.97634321376546,88.48522211866222
initI2_step2000,secondary,dist_to_ref_sq_over_d,800000.0,0.1736351027918148,0.13275385991807329,0.028280650856272117,0.15508332850027412,0.33272055765927794,0.23111393828979088
initI2_step2000,secondary,dist_to_ref_over_sqrt_d,800000.0,0.3725611655328037,0.18663687810909432,0.14754129106556388,0.3891954650916161,0.5748177529439247,0.31993990752826285
initI2_step2000,secondary,dist_to_ref_over_ou_radius,800000.0,0.20406015441273284,0.10222522820269306,0.08081169328004476,0.2131711355093925,0.31484064974181913,0.17523830439934646
initI2_step2000,secondary,theta_norm,800000.0,106.38207340144872,49.25333740184202,47.10732689050472,109.83470769538302,160.5623587885464,85.2087967292452
initI2_step2000,secondary,v_norm,800000.0,273.50023020797727,0.9471658151134993,274.4682589230393,272.9338005243937,273.11044291271884,-1.0128821757506898
initI2_step2000,secondary,kinetic_energy,800000.0,37401.63652288824,259.44068694923834,37666.74587722168,37246.52833449551,37294.870685357564,-277.30959692922625
initI2_step2000,secondary,theta_v_cosine,800000.0,0.5954578831962808,0.12863504384066848,0.6694488963141704,0.6288416837158858,0.4912411523128302,-0.14665891751635918
initI2_step2000,secondary,delta_U,799996.0,0.02795641801084982,0.010918244354859878,0.023483022516424007,0.028103908149886742,0.03215509302475873,0.006986416462844033
initI2_step2000,secondary,noise_step_norm,800000.0,1.514343245946467,0.003865593977949395,1.5143297798976754,1.5143510655589176,1.5143487263111508,3.183008193974324e-05
initI2_step2000,secondary,U_prior,800000.0,2061.455063107028,1528.94530223174,386.1942938446763,1849.6260351420092,3893.0422192394776,2662.236487997643
initI2_step2000,secondary,U_data,800000.0,720.9120879269832,107.82184052199581,644.3714946960193,755.8879840216428,761.2542939710441,78.29476868921745
initI2_step2000,secondary,ce_mean_train,800000.0,1.408031421732389,0.21058953226952307,1.2585380755781628,1.476343718792271,1.4868247929121956,0.15291947009612783
initI2_step2000,secondary,U_data_minus_ce,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
initI2_step2000,ratio_late,U_prior_over_U_data,200000.0,5.491096787770502,,,,,
initI2_step2000,ratio_late,U_prior_over_U_train,200000.0,0.8445031696810793,,,,,
