group_label,late_frac,probe,rhat_late,drift_z_mean,drift_z_max,ess_bulk,ess_tail,T_analysis_phys,grad_evals_span,ess_per_phys,ess_per_1e6_grad,step_first_late,step_last
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_nll,1.2102961459228103,4.712955792508285,10.57476033165943,6.002097074588651,66.69387616664797,0.49990000000000007,199960.0,12.006595468270953,30.01648867067739,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_margin,1.4271265742078578,0.8926326706131469,1.0660074163580722,8.745001623239377,17.19910752418372,0.49990000000000007,199960.0,17.493501946868125,43.73375486717032,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_dist,0.9999054997108999,3.390047736026662,3.3906514896061033,6.079952459016459,62.60814838667845,0.49990000000000007,199960.0,12.16233738551002,30.40584346377505,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_sq_over_d,0.9999054997108999,3.390047736026662,3.390651489606104,6.079952459016459,62.60814838667845,0.49990000000000007,199960.0,12.16233738551002,30.40584346377505,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_over_sqrt_d,0.999905453782401,3.8085607012613765,3.809000791952331,6.079952459016459,62.60814838667845,0.49990000000000007,199960.0,12.16233738551002,30.40584346377505,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_over_ou_radius,0.999905453782401,3.808560701261376,3.809000791952332,6.079952459016459,62.60814838667845,0.49990000000000007,199960.0,12.16233738551002,30.40584346377505,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_proj1,9.150738792218034,1.74085049316543,3.117044476438238,4.5798520086968955,18.934650223681473,0.49990000000000007,199960.0,9.161536324658721,22.903840811646806,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_proj2,9.151194312344082,7.142495386047154,10.54555102528265,4.275079141609966,13.418375772555763,0.49990000000000007,199960.0,8.551868656951322,21.379671642378305,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_pc1,1.6125069916034023,1.1934173693948222,1.3769254469590158,6.002178662998279,21.832735079396258,0.49990000000000007,199960.0,12.006758677732103,30.01689669433026,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_pc2,1.2286058279724301,2.958720065456454,3.931749186787583,5.7733498340561935,24.06092010171976,0.49990000000000007,199960.0,11.549009470006387,28.87252367501597,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_nll,1.5412928246689988,0.7747832955932882,2.1374160216323337,7.701607308163347,45.715793328215014,0.2499,99960.0,30.818756735347527,77.04689183836881,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_margin,1.5331616745583274,0.6737913978210879,0.9183911235622645,8.507002822811874,30.225206898518046,0.2499,99960.0,34.04162794242446,85.10406985606116,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_dist,0.9998260001944062,3.453015080586332,3.4535830761400317,6.0876779180970555,62.72537384646821,0.2499,99960.0,24.360455854730112,60.901139636825285,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_sq_over_d,0.9998260001944062,3.453015080586333,3.453583076140031,6.0876779180970555,62.72537384646821,0.2499,99960.0,24.360455854730112,60.901139636825285,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_over_sqrt_d,0.9998259139624601,3.623636186294894,3.6244297822897042,6.0876779180970555,62.72537384646821,0.2499,99960.0,24.360455854730112,60.901139636825285,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_over_ou_radius,0.99982591396246,3.6236361862948976,3.624429782289708,6.0876779180970555,62.72537384646821,0.2499,99960.0,24.360455854730112,60.901139636825285,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_proj1,18.994476608308286,0.8371905226790349,1.5232384963027241,4.472017398798136,11.389527831815252,0.2499,99960.0,17.89522768626705,44.73806921566763,150020,200000
