group_label,n_chains,probe,rhat,ess_mean,ess_min,n_samples,ess_rate_1e6,sample_half1_mean,sample_half2_mean,sample_delta_2nd_minus_1st
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,4,f_nll,1.0209336905245752,11.968819808942882,7.487118057592954,5000.0,59.84409904471441,940.9556690490723,913.359398425293,-27.596270623779333
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,4,f_margin,1.0576020041505965,103.15689833179175,8.080261571868855,5000.0,515.7844916589588,-0.47469399014795194,-0.4232469491064549,0.051447041041497055
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,4,f_dist,0.9999008750400985,3.5314514781557036,3.531391350784489,5000.0,17.65725739077852,21158.347292178343,119765.42632109375,98607.07902891541
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,12,f_nll,1.0243750864409547,15.160611075572689,12.026516146509616,5000.0,75.80305537786344,818.8826825358074,860.0031694213868,41.12048688557945
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,12,f_margin,1.0119940165710992,15.99343556239925,13.601304284295237,5000.0,79.96717781199625,-0.1389307917198011,-0.32802237426986297,-0.18909158255006187
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,12,f_dist,0.9999008197687661,3.5315564674288,3.5314664091772947,5000.0,17.657782337144,20664.48894521909,119207.67480416664,98543.18585894755
