init_tag,table,key,n,mean,std,early_mean,mid_mean,late_mean,delta_2nd_minus_1st
initI2_step2475,primary,f_nll,800000.0,758.1773485178852,139.51874342197505,655.9486707575538,812.0004813641635,805.1592009344662,96.7802219080163
initI2_step2475,primary,f_margin,800000.0,-0.09411972121894244,0.45072346168194616,0.23159565059395126,-0.2456701625439931,-0.2631621537512607,-0.3312414214272075
initI2_step2475,primary,ce_mean_train,800000.0,1.480663073677175,0.27248663039072807,1.2810453996239954,1.5857893213642245,1.5723753404443026,0.18894779644264736
initI2_step2475,primary,margin_probe,800000.0,-0.09411972121894244,0.45072346168194616,0.23159565059395126,-0.2456701625439931,-0.2631621537512607,-0.3312414214272075
initI2_step2475,primary,pmax_mean,800000.0,0.37261547388214616,0.05354360101624437,0.3936537745781243,0.35472952528760743,0.3695558380189845,-0.012677043868675852
initI2_step2475,primary,U_train,800000.0,3491.9495058872794,2227.999720625547,1108.6399244217728,3116.7319101724333,6169.3435307976215,3820.0015154495622
initI2_step2475,primary,grad_norm,800000.0,613.6166181314278,432.42010899442846,1002.6818625042077,422.29559079366743,421.68840747979107,-392.65958664226525
initI2_step2475,primary,nll_probe_mean,800000.0,1.4808151338239945,0.272497545746045,1.2811497475733473,1.585938440164382,1.5725765643251293,0.18902387091409434
initI2_step2475,secondary,dist_to_ref,800000.0,116.97439189419951,62.475563788369044,42.74988625197042,119.60574441355762,186.4618640428684,107.87371093723627
initI2_step2475,secondary,dist_to_ref_sq_over_d,800000.0,0.058537541859550284,0.048003074857067236,0.008001243392977034,0.04901464055073764,0.11683029458271889,0.08249918877112485
initI2_step2475,secondary,dist_to_ref_over_sqrt_d,800000.0,0.2134135737517116,0.11398335246135202,0.0779949000355913,0.21821433685774858,0.34018978110855735,0.1968098640409884
initI2_step2475,secondary,dist_to_ref_over_ou_radius,800000.0,0.11689142842160487,0.06243125332314449,0.042719566119853836,0.11952091466801985,0.18632961694590164,0.10779720207477411
initI2_step2475,secondary,theta_norm,800000.0,121.33560076878071,59.18904554917004,51.407268726478925,122.32505755175966,188.24686204988816,103.07419066073417
initI2_step2475,secondary,v_norm,800000.0,544.5774387553406,1.4352353764949373,546.2881496091901,544.3170638871626,543.169759710424,-2.270568284606952
initI2_step2475,secondary,kinetic_energy,800000.0,148283.3233496689,782.2469993877136,149215.7752760555,148140.6402209191,147516.7830460802,-1236.9371105814935
initI2_step2475,secondary,theta_v_cosine,800000.0,0.7130334624690683,0.12880222477105507,0.6910867700273262,0.7727610039040222,0.6763638149168336,-0.02750574043079479
initI2_step2475,secondary,delta_U,799992.0,0.0779643193770805,0.02561008041279976,0.05344462030584162,0.07644111616885525,0.10324120914234834,0.03909839940684563
initI2_step2475,secondary,noise_step_norm,800000.0,3.0011719142979385,0.003865265093325186,3.001179387428544,3.0011844986315928,3.0011524467590975,-9.784253835576351e-06
initI2_step2475,secondary,U_prior,800000.0,2733.850012164565,2166.2616720949204,452.74467981428717,2304.8077776339505,5364.28735649014,3723.260243670927
initI2_step2475,secondary,U_data,800000.0,758.0994937227136,139.51315476005277,655.8952446074857,811.9241325384829,805.0561743074829,96.74127177863545
initI2_step2475,secondary,ce_mean_train,800000.0,1.480663073677175,0.27248663039072807,1.2810453996239954,1.5857893213642245,1.5723753404443026,0.18894779644264736
initI2_step2475,secondary,U_data_minus_ce,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
initI2_step2475,ratio_late,U_prior_over_U_data,200000.0,7.2455710123854535,,,,,
initI2_step2475,ratio_late,U_prior_over_U_train,200000.0,0.8770435349999476,,,,,
