init_tag,table,key,n,mean,std,early_mean,mid_mean,late_mean,delta_2nd_minus_1st
initI1,primary,f_nll,400000.0,755.5495724331283,140.83724601932641,652.4709650572574,810.1094071775494,802.6413223401238,97.50534148872373
initI1,primary,f_margin,400000.0,-0.08598130376750371,0.4651907602379445,0.24508744989432196,-0.2393513476252556,-0.2584535809302812,-0.33512001241263467
initI1,primary,ce_mean_train,400000.0,1.475530475550922,0.2750627699371608,1.2742523031891584,1.5820957867092698,1.5674576643660014,0.1903647025331594
initI1,primary,margin_probe,400000.0,-0.08598130376750371,0.4651907602379445,0.24508744989432196,-0.2393513476252556,-0.2584535809302812,-0.33512001241263467
initI1,primary,pmax_mean,400000.0,0.3735280094461143,0.05336629633510454,0.3949278246006279,0.3547660866372965,0.37096770216940955,-0.013375751855373375
initI1,primary,U_train,400000.0,3489.3521813717653,2228.385670164717,1105.258943223433,3114.866978158662,6166.795962693158,3820.6283165850837
initI1,primary,grad_norm,400000.0,629.9984149544525,455.44676913125585,1047.8513094843083,417.5863932650017,430.5999207270005,-418.2798373487854
initI1,primary,nll_probe_mean,400000.0,1.4756827586584538,0.2750727461314969,1.274357353627456,1.5822449358936512,1.5676588326955543,0.19044012009516353
initI1,secondary,dist_to_ref,400000.0,116.97176270233855,62.474687906924046,42.74846430116591,119.60274539789418,186.4584220636727,107.87221149611327
initI1,secondary,dist_to_ref_sq_over_d,400000.0,0.05853511394168013,0.04800152566873803,0.008000714101444375,0.04901221474079348,0.11682602183453418,0.08249632258323894
initI1,secondary,dist_to_ref_over_sqrt_d,400000.0,0.21340877693061225,0.11398175446211191,0.07799230576176797,0.2182088653127369,0.34018350140007547,0.19680712839018893
initI1,secondary,dist_to_ref_over_ou_radius,400000.0,0.11688880109448446,0.062430378062913815,0.042718145177560465,0.11951791777939258,0.18632617740791158,0.1077957036971219
initI1,secondary,theta_norm,400000.0,121.33827184139251,59.18532810643709,51.41504883061033,122.32590386159492,188.2463454498964,103.06822652702331
initI1,secondary,v_norm,400000.0,544.572275093689,1.4295959591899252,546.2762227736964,544.3108484543309,543.1721811424704,-2.260279385375952
initI1,secondary,kinetic_energy,400000.0,148280.5032701068,779.166343525482,149209.2582897849,148137.25602230878,147518.09866798788,-1231.3208526146482
initI1,secondary,theta_v_cosine,400000.0,0.7129808579442142,0.12881786628141922,0.6909568731868331,0.7727383161761154,0.6763571925130624,-0.02741874100121322
initI1,secondary,delta_U,399996.0,0.07807683148852973,0.02571563173066153,0.05380411876331676,0.07645659413625697,0.10320817655675552,0.03875908937312029
initI1,secondary,noise_step_norm,400000.0,3.0011719142979385,0.003865267509121155,3.001179387428544,3.0011844986315928,3.0011524467590975,-9.784253835576351e-06
initI1,secondary,U_prior,400000.0,2733.8805778896926,2166.2106090562047,452.84176399058396,2304.833935363516,5364.257638537764,3723.1615888881065
initI1,secondary,U_data,400000.0,755.471603482072,140.83213820782632,652.4171792328491,810.0330427951461,802.5383241553927,97.46672769697761
initI1,secondary,ce_mean_train,400000.0,1.475530475550922,0.2750627699371608,1.2742523031891584,1.5820957867092698,1.5674576643660014,0.1903647025331594
initI1,secondary,U_data_minus_ce,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
initI1,ratio_late,U_prior_over_U_data,100000.0,7.267827599469748,,,,,
initI1,ratio_late,U_prior_over_U_train,100000.0,0.8773768140828746,,,,,
initI2_step2375,primary,f_nll,400000.0,772.9480101762772,123.998200556555,685.5467693367004,820.8030373160623,811.331099943722,79.98222096946722
initI2_step2375,primary,f_margin,400000.0,-0.13370691400632728,0.3551380292255772,0.1317276756363695,-0.2527852214072464,-0.27575859971158206,-0.2734079630739894
initI2_step2375,primary,ce_mean_train,400000.0,1.509513848961279,0.24216981285921588,1.3388595135078607,1.602982077873199,1.5844297758986146,0.15613582693039674
initI2_step2375,primary,margin_probe,400000.0,-0.13370691400632728,0.3551380292255772,0.1317276756363695,-0.2527852214072464,-0.27575859971158206,-0.2734079630739894
initI2_step2375,primary,pmax_mean,400000.0,0.3661027776698768,0.05174270789933154,0.3842213594317436,0.3491499523199869,0.3649713082111934,-0.00836005535066131
initI2_step2375,primary,U_train,400000.0,3506.7150063391114,2218.682983633195,1137.6809677734375,3125.437590258049,6176.134947613885,3804.103674221192
initI2_step2375,primary,grad_norm,400000.0,566.2117270413971,366.6692408532396,908.9235407952973,402.177328741247,392.78952968922783,-342.86599632583614
initI2_step2375,primary,nll_probe_mean,400000.0,1.5096640823755414,0.2421839854620215,1.338958533860743,1.6031309322579341,1.5846310545775821,0.15621527533099067
initI2_step2375,secondary,dist_to_ref,400000.0,116.99512160859085,62.48562125456586,42.75797053404612,119.62851322436707,186.49288814210144,107.89085872353658
initI2_step2375,secondary,dist_to_ref_sq_over_d,400000.0,0.058557853124050034,0.04801838933266068,0.008004372539655632,0.04903321528059062,0.11686896806873166,0.08252628442364865
initI2_step2375,secondary,dist_to_ref_over_sqrt_d,400000.0,0.21345139401612565,0.11400170177498545,0.07800964937945244,0.21825587734542487,0.3402463829321062,0.19684114926758373
initI2_step2375,secondary,dist_to_ref_over_ou_radius,400000.0,0.11691214343355524,0.062441303656136274,0.04272764466819499,0.11954366733016997,0.18636061904145537,0.10781433769909714
initI2_step2375,secondary,theta_norm,400000.0,121.32341051365376,59.21372249293816,51.36288629989913,122.32144873064215,188.2575880987504,103.11418159987448
initI2_step2375,secondary,v_norm,400000.0,544.6316622575379,1.459517600751151,546.375451737375,544.3776986467766,543.185654796376,-2.3252324270629288
initI2_step2375,secondary,kinetic_energy,400000.0,148312.88885985507,795.5373581066582,149263.46359111328,148173.648629742,147525.41713815543,-1266.8264222104626
initI2_step2375,secondary,theta_v_cosine,400000.0,0.7133258228005002,0.12872254719180126,0.6917502883251717,0.7729049175547176,0.6764400142945195,-0.027914724880641062
initI2_step2375,secondary,delta_U,399996.0,0.07702822877838153,0.025627880007034486,0.05071675156102036,0.0763059316857258,0.10326687083524816,0.04082453178047406
initI2_step2375,secondary,noise_step_norm,400000.0,3.0011719142979385,0.003865267509121155,3.001179387428544,3.0011844986315928,3.0011524467590975,-9.784253835576351e-06
initI2_step2375,secondary,U_prior,400000.0,2733.843915670937,2166.776101283552,452.1848968574127,2304.710766386972,5364.906902353794,3724.162130832827
initI2_step2375,secondary,U_data,400000.0,772.8710906681748,123.99094418391853,685.4960709160247,820.7268238710778,811.2280452600907,79.94154338836313
initI2_step2375,secondary,ce_mean_train,400000.0,1.509513848961279,0.24216981285921588,1.3388595135078607,1.602982077873199,1.5844297758986146,0.15613582693039674
initI2_step2375,secondary,U_data_minus_ce,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
initI2_step2375,ratio_late,U_prior_over_U_data,100000.0,7.184076457649158,,,,,
initI2_step2375,ratio_late,U_prior_over_U_train,100000.0,0.8761106657735458,,,,,
initI2_step2475,primary,f_nll,400000.0,758.1774609596062,139.51881617715088,655.9487871782129,812.000252526948,805.1596407555973,96.78023549289696
