group_label,late_frac,probe,rhat_late,drift_z_mean,drift_z_max,ess_bulk,ess_tail,T_analysis_phys,grad_evals_span,ess_per_phys,ess_per_1e6_grad,step_first_late,step_last
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_nll,1.4399082581899798,3.639290954622752,5.370315772447823,5.011737036946725,10.924625296943438,0.2499,99960.0,20.054970135841234,50.13742533960309,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_margin,1.45423180530715,1.292233093705689,2.1562878060585593,7.796006733428375,23.07252140652725,0.2499,99960.0,31.19650553592787,77.99126383981968,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_dist,0.9998071885432189,3.202533156910071,3.2031498000067304,6.088345206660915,62.79373235380635,0.2499,99960.0,24.36312607707449,60.90781519268623,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_sq_over_d,0.9998071885432189,3.2025331569100706,3.203149800006731,6.088345206660915,62.79373235380635,0.2499,99960.0,24.36312607707449,60.90781519268623,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_over_sqrt_d,0.9998067213901844,3.6579006214269265,3.6587979646155127,6.088345206660915,62.79373235380635,0.2499,99960.0,24.36312607707449,60.90781519268623,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_over_ou_radius,0.9998067213901844,3.6579006214269265,3.6587979646155135,6.088345206660915,62.79373235380635,0.2499,99960.0,24.36312607707449,60.90781519268623,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_proj1,3.396689409835032,1.7227344180399196,2.109596182765239,4.322223354867163,11.389527831815258,0.2499,99960.0,17.29581174416632,43.2395293604158,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_proj2,8.498299695201524,4.164459585735176,6.8871510167057615,4.268187779878339,11.389527831815252,0.2499,99960.0,17.079582952694434,42.698957381736086,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_pc1,2.226477396384805,1.65204716272186,2.385577984404819,5.580025130896507,12.15716931868273,0.2499,99960.0,22.329032136440603,55.822580341101514,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_pc2,1.6022811091285025,0.9363451530058297,2.1984081545485434,6.344668343508203,14.060194299757304,0.2499,99960.0,25.388828905595048,63.47207226398762,50020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_nll,2.642481201920245,1.4761835318689216,1.7801380785165795,4.769533068972537,12.677247966373418,0.12490000000000001,49960.0,38.18681400298268,95.4670350074567,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_margin,2.496443911689672,0.2664920929445044,0.42110088378182176,5.808418911443208,29.646712491579386,0.12490000000000001,49960.0,46.50455493549405,116.26138733873515,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_dist,0.9996414314100299,3.358818151886655,3.360050505270665,6.09607128118854,63.020533266859786,0.12490000000000001,49960.0,48.807616342582385,122.01904085645597,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_sq_over_d,0.99964143141003,3.358818151886656,3.360050505270667,6.09607128118854,63.020533266859786,0.12490000000000001,49960.0,48.807616342582385,122.01904085645597,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_over_sqrt_d,0.9996410341824594,3.5553771719391234,3.5566975646560333,6.09607128118854,63.020533266859786,0.12490000000000001,49960.0,48.807616342582385,122.01904085645597,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_over_ou_radius,0.9996410341824593,3.555377171939123,3.556697564656032,6.09607128118854,63.020533266859786,0.12490000000000001,49960.0,48.807616342582385,122.01904085645597,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_proj1,4.133920614584834,2.7622982725497116,3.246135434945616,4.270400730673062,11.409289919180766,0.12490000000000001,49960.0,34.19055829201811,85.47639573004528,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_proj2,18.288138083774992,4.040490060781581,4.793801359765566,4.2365402490201545,11.409289919180763,0.12490000000000001,49960.0,33.919457558207796,84.7986438955195,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_pc1,3.346022283883669,1.3038823226230316,1.9263251524283298,5.639539658716856,18.994812189495807,0.12490000000000001,49960.0,45.152439221111734,112.88109805277935,75020,100000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_pc2,1.4178314185134786,2.6762697252823715,3.3108951449861523,4.775129992488779,13.446851738459262,0.12490000000000001,49960.0,38.23162524010231,95.5790631002558,75020,100000
