group_label,late_frac,probe,rhat_late,drift_z_mean,drift_z_max,ess_bulk,ess_tail,T_analysis_phys,grad_evals_span,ess_per_phys,ess_per_1e6_grad,step_first_late,step_last
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_nll,2.047145112430769,1.344405316952236,4.036517007326575,5.115769722042859,20.097375936576537,0.49990000000000007,199960.0,10.23358616131798,25.583965403294954,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_margin,1.5762135207240018,0.7520260195205775,1.4889118034623925,6.6236808476041675,26.917051468654833,0.49990000000000007,199960.0,13.250011697547842,33.12502924386961,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_dist,0.9999176642878661,3.3892164473218087,3.390416246837789,6.079320821250706,62.459373513973674,0.49990000000000007,199960.0,12.161073857272864,30.402684643182166,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_sq_over_d,0.9999176642878662,3.3892164473218083,3.39041624683779,6.079320821250706,62.459373513973674,0.49990000000000007,199960.0,12.161073857272864,30.402684643182166,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_over_sqrt_d,0.9999162588588918,3.8078260036537395,3.8091562875737943,6.079320821250706,62.459373513973674,0.49990000000000007,199960.0,12.161073857272864,30.402684643182166,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,dist_to_ref_over_ou_radius,0.9999162588588918,3.807826003653741,3.809156287573795,6.079320821250706,62.459373513973674,0.49990000000000007,199960.0,12.161073857272864,30.402684643182166,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_proj1,2.2982259246884627,1.3566214716123983,1.6690821624691339,4.8558345296237135,16.274822688744884,0.49990000000000007,199960.0,9.713611781603747,24.28402945400937,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_proj2,2.1787693598755995,2.5968533254045547,2.649027961370908,4.433819858969521,11.37656582635249,0.49990000000000007,199960.0,8.869413600659172,22.173534001647933,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_pc1,1.502022315429623,1.7150802713419255,3.1314816716115343,5.5047159362194495,17.823644579574545,0.49990000000000007,199960.0,11.011634199278753,27.52908549819689,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.5,f_pc2,1.3739969004943857,3.797293987339485,6.900114709180599,5.339698252285869,22.160530215592257,0.49990000000000007,199960.0,10.681532811133962,26.703832027834913,100020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_nll,2.5470545002988882,1.372865163724269,2.387084672715583,4.855716710198551,17.794986417940144,0.2499,99960.0,19.430639096432774,48.57659774108194,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_margin,1.611233961308236,2.11601754434819,4.802482557106114,5.401906448140747,14.786914586375914,0.2499,99960.0,21.61627230148358,54.040680753708955,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_dist,0.9999186426736629,3.4462524768887253,3.4476003994378654,6.084614271827588,62.04588706534123,0.2499,99960.0,24.348196365856694,60.87049091464174,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_sq_over_d,0.9999186426736629,3.4462524768887253,3.4476003994378672,6.084614271827588,62.04588706534123,0.2499,99960.0,24.348196365856694,60.87049091464174,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_over_sqrt_d,0.9999167322859188,3.6164552227037086,3.618111211445629,6.084614271827588,62.04588706534123,0.2499,99960.0,24.348196365856694,60.87049091464174,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,dist_to_ref_over_ou_radius,0.9999167322859189,3.6164552227037077,3.618111211445621,6.084614271827588,62.04588706534123,0.2499,99960.0,24.348196365856694,60.87049091464174,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_proj1,2.5496886605199998,3.957917084824771,4.246218461827555,4.448859054064845,11.389527831815261,0.2499,99960.0,17.80255723915504,44.5063930978876,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_proj2,3.1161781020830412,3.070863884764933,3.3436545220611342,4.311725218465249,11.389527831815252,0.2499,99960.0,17.253802394818923,43.134505987047305,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_pc1,2.1854912332542336,0.6643767819748603,1.1556069192740877,5.8979460177554355,27.69944299936355,0.2499,99960.0,23.60122456084608,59.0030614021152,150020,200000
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,0.25,f_pc2,4.111660713325923,2.3040931491639323,3.6723939872608518,4.670234501250349,14.142872388929906,0.2499,99960.0,18.688413370349533,46.721033425873834,150020,200000
