group_label,n_chains,probe,rhat,ess_mean,ess_min,n_samples,ess_rate_1e6,sample_half1_mean,sample_half2_mean,sample_delta_2nd_minus_1st
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,4,f_nll,1.0034543185544336,31.18504959422159,28.468896180988246,10000.0,77.96262398555396,866.6446518768311,846.9103397247314,-19.73431215209962
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,4,f_margin,1.0036913866130412,37.43681192612345,32.86080393563586,10000.0,93.59202981530862,-0.2949921898206696,-0.3397436648696661,-0.044751475048996514
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=200000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,4,f_dist,0.9999507364745898,5.806845046677829,5.806640421238518,10000.0,14.517112616694572,69942.47051088323,347300.5164796875,277358.0459688043
