row_kind,group,chain_run,criterion,tau_geom,tau_pred,delta_tau,frac_finite_pred,frac_finite_geom,tau_geom_mean,tau_geom_std,tau_pred_mean,tau_pred_std,delta_tau_mean,delta_tau_std,n_chains,n_finite_pred,rhat_aligned
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p05_nll_ge_1p7,9391,12283,2892,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p05_nll_ge_1p7,9391,17253,7862,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p05_f_margin_le_m0p2,,,,1.0,1.0,9384.0,9.899494936611665,9401.75,41.10454151712841,17.75,35.5,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p05_f_margin_le_m0p2,9370,9370,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p05_f_margin_le_m0p2,9384,9384,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p05_f_margin_le_m0p2,9391,9391,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p05_f_margin_le_m0p2,9391,9462,71,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p05_f_margin_le_m0p3,,,,1.0,1.0,9384.0,9.899494936611665,10640.5,2517.681804094129,1256.5,2513.0,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p05_f_margin_le_m0p3,9370,9370,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p05_f_margin_le_m0p3,9384,9384,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p05_f_margin_le_m0p3,9391,9391,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p05_f_margin_le_m0p3,9391,14417,5026,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p05_f_margin_le_m0p38,,,,1.0,1.0,9384.0,9.899494936611665,12871.5,5225.022264705354,3487.5,5218.788908038595,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p05_f_margin_le_m0p38,9370,9377,7,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p05_f_margin_le_m0p38,9384,9384,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p05_f_margin_le_m0p38,9391,12291,2900,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p05_f_margin_le_m0p38,9391,20434,11043,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p1_nll_ge_1p45,,,,1.0,1.0,20634.75,23.90780904502404,20634.75,23.90780904502404,0.0,0.0,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p1_nll_ge_1p45,20602,20602,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p1_nll_ge_1p45,20632,20632,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p1_nll_ge_1p45,20654,20654,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p1_nll_ge_1p45,20651,20651,0,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p1_nll_ge_1p55,,,,1.0,1.0,20634.75,23.90780904502404,20634.75,23.90780904502404,0.0,0.0,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p1_nll_ge_1p55,20602,20602,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p1_nll_ge_1p55,20632,20632,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p1_nll_ge_1p55,20654,20654,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p1_nll_ge_1p55,20651,20651,0,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p1_nll_ge_1p7,,,,1.0,1.0,20634.75,23.90780904502404,20634.75,23.90780904502404,0.0,0.0,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p1_nll_ge_1p7,20602,20602,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p1_nll_ge_1p7,20632,20632,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p1_nll_ge_1p7,20654,20654,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p1_nll_ge_1p7,20651,20651,0,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p1_f_margin_le_m0p2,,,,1.0,1.0,20634.75,23.90780904502404,20634.75,23.90780904502404,0.0,0.0,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p1_f_margin_le_m0p2,20602,20602,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p1_f_margin_le_m0p2,20632,20632,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p1_f_margin_le_m0p2,20654,20654,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p1_f_margin_le_m0p2,20651,20651,0,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p1_f_margin_le_m0p3,,,,1.0,1.0,20634.75,23.90780904502404,20634.75,23.90780904502404,0.0,0.0,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p1_f_margin_le_m0p3,20602,20602,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p1_f_margin_le_m0p3,20632,20632,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p1_f_margin_le_m0p3,20654,20654,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p1_f_margin_le_m0p3,20651,20651,0,,,,,,,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,geom_d0p1_f_margin_le_m0p38,,,,1.0,1.0,20634.75,23.90780904502404,21276.5,857.1007330918966,641.75,874.8395567188306,4,4,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,geom_d0p1_f_margin_le_m0p38,20602,22455,1853,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,geom_d0p1_f_margin_le_m0p38,20632,20632,0,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,geom_d0p1_f_margin_le_m0p38,20654,21368,714,,,,,,,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,geom_d0p1_f_margin_le_m0p38,20651,20651,0,,,,,,,,,,,
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p05_nll_ge_1p45_f_nll,,,,,,,,,,,,4,,1.2826298363753936
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p05_nll_ge_1p55_f_nll,,,,,,,,,,,,4,,1.2826298363753936
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p05_nll_ge_1p7_f_nll,,,,,,,,,,,,4,,1.3561370077773445
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p05_f_margin_le_m0p2_f_nll,,,,,,,,,,,,4,,1.2831576690964868
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p05_f_margin_le_m0p3_f_nll,,,,,,,,,,,,4,,1.3158985555772102
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p05_f_margin_le_m0p38_f_nll,,,,,,,,,,,,4,,1.3988392014397242
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p1_nll_ge_1p45_f_nll,,,,,,,,,,,,4,,1.249500025299746
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p1_nll_ge_1p55_f_nll,,,,,,,,,,,,4,,1.249500025299746
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p1_nll_ge_1p7_f_nll,,,,,,,,,,,,4,,1.249500025299746
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p1_f_margin_le_m0p2_f_nll,,,,,,,,,,,,4,,1.249500025299746
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p1_f_margin_le_m0p3_f_nll,,,,,,,,,,,,4,,1.249500025299746
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,,rhat_aligned_geom_d0p1_f_margin_le_m0p38_f_nll,,,,,,,,,,,,4,,1.2585284145265618
