group_label,n_chains,probe,rhat,ess_mean,ess_min,n_samples,ess_rate_1e6,sample_half1_mean,sample_half2_mean,sample_delta_2nd_minus_1st
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,3,f_nll,1.0726316737382273,7.392341979000062,6.334704115717359,5000.0,36.96170989500032,745.9439076293946,801.2216140380859,55.2777064086913
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,3,f_margin,1.0292821383167146,8.942921962477206,7.6080071792272745,5000.0,44.71460981238602,-0.10223811838664115,-0.2645855662107468,-0.16234744782410565
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,3,f_dist,0.9999165658727727,3.531138855179939,3.5291279089738232,5000.0,17.655694275899695,1354.0696990366616,7664.556865820313,6310.487166783651
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,12,f_nll,1.021929807356968,6.27143324148789,5.504928124525492,5000.0,31.35716620743945,617.3369212946574,753.6068403544108,136.26991905975342
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,12,f_margin,1.0123360426727512,7.1570435992539565,6.572526191215312,5000.0,35.78521799626978,0.26814713926542705,-0.1833131659905116,-0.4514603052559386
sampler=underdamped γ=3.0 h=5e-06 α=0.3 β=1.0 T=100000 B=0 S=20 n_train=512 arch=small_resnet_ln nb=1,12,f_dist,0.9999044731228504,3.5318936819407742,3.5299166078534476,5000.0,17.659468409703873,1313.1041914043392,7576.6367865153,6263.532595110961
