metric,threshold,tau
e_euc,0.5,0.537099794002095
e_H,0.5,0.4628664891400168
e_pred,0.5,0.4410331641805821
e_U,0.5,0.2226999145862345
e_euc,0.1,2.2007991559110236
e_H,0.1,1.9169659314383716
e_pred,0.1,1.8252659666087456
e_U,0.1,0.8165663534828599
e_euc,0.01,5.034764735645655
e_H,0.01,4.65486488135149
e_pred,0.01,4.506398271627334
e_U,0.01,1.9169659314383716
