width,n,alpha,sigma,lambda_min_H,lambda_med_H,lambda_max_H,condition_H,C_LSI,C_PI,h,h_lambda_max,rho_euc_early,rho_H_early,rho_pred_early,rho_euc_mid,rho_H_mid,rho_pred_mid,tau_euc_0p5,tau_euc_0p1,tau_H_0p5,tau_H_0p1,tau_pred_0p5,tau_pred_0p1,final_e_euc,final_e_H,final_e_pred,final_e_U,stable
32,128,0.3,10.0,0.6360021421794518,1.4801328243048115,3.0743666368391356,4.833893524798356,1.5723217481205338,1.5723217481205338,0.0010973146688860107,0.003373547608137334,0.8620489055037525,1.0067562471521634,1.0813405976897685,0.6426892107245261,0.6459992025367495,0.648800053343097,0.6408317666294302,2.795957776321555,0.513543265038653,2.335085615389431,0.47842919563430064,2.133179716314405,0.0009775461625262786,0.0006943156472715227,0.0005784623671643986,4.820742177761745e-07,1
64,256,0.3,10.0,0.8720854531587373,2.619527183130546,6.6151187189087,7.585401975171593,1.1466766202531526,1.1466766202531526,0.0010973146688860107,0.007258866806680951,1.2560502271303136,1.4282568246050418,1.4780268109196308,0.8978772663907864,0.9050203974808405,0.9084812765789125,0.37308698742124363,1.6942538487600005,0.29408033126145083,1.3694487067697414,0.28091255523481873,1.2992205679610367,5.2217346074105555e-05,3.293161732517293e-05,2.8728724886743045e-05,1.084490772149185e-09,1
128,512,0.3,10.0,1.5808707442030374,4.9551675465830325,11.669458694098601,7.381665285975997,0.6325627845710617,0.6325627845710617,0.0010973146688860107,0.012805068202993784,2.237594150164288,2.4116463108488166,2.4357376168263185,1.6853450638503127,1.6937361473349521,1.6955322517447275,0.17995960569730574,0.7856773029223836,0.1448455362929534,0.6452210253049743,0.14045627761740936,0.6320532492783422,1.1695887096642705e-08,6.940560733496979e-09,6.475620906709893e-09,1.0000000000000237e-300,1
256,1024,0.3,10.0,2.897441507251596,9.705869185651549,22.870445647855714,7.893324365864338,0.34513207514189387,0.34513207514189387,0.0010973146688860107,0.025096075493352295,3.4442904728404704,3.5604738518415995,3.570053792612199,2.962122176225455,2.966202254427521,2.9666570552989917,0.11412072556414511,0.5047647476875649,0.08339591483533682,0.408201056825596,0.08339591483533682,0.3994225394745079,3.699629031353758e-14,2.2962076886817076e-14,2.2209645122702756e-14,1.0000000000000237e-300,1
512,2048,0.3,10.0,5.377499571965256,19.024114252220276,45.5657810997458,8.473414175111383,0.18596003339792752,0.18596003339792752,0.0010973146688860107,0.05,6.026292444575799,6.135590185299245,6.1405946709004615,2.3465491833875762,2.327628738558855,2.326633554080651,0.057060362782072556,0.25896626185709853,0.039503328079896385,0.20629515775057,0.039503328079896385,0.20629515775057,8.47301659215534e-15,5.504676060463103e-15,5.431130265951884e-15,4.224822307521967e-16,1
