metric,threshold,tau
e_euc,0.5,0.37308698742124363
e_H,0.5,0.29408033126145083
e_pred,0.5,0.28091255523481873
e_U,0.5,0.13606701894186532
e_euc,0.1,1.6942538487600005
e_H,0.1,1.3694487067697414
e_pred,0.1,1.2992205679610367
e_U,0.1,0.5354895584163732
e_euc,0.01,4.077621309580415
e_H,0.01,3.612359889972747
e_pred,0.01,3.4850713883819697
e_U,0.01,1.3694487067697414
