metric,threshold,tau
e_euc,0.5,0.11412072556414511
e_H,0.5,0.08339591483533682
e_pred,0.5,0.08339591483533682
e_U,0.5,0.039503328079896385
e_euc,0.1,0.5047647476875649
e_H,0.1,0.408201056825596
e_pred,0.1,0.3994225394745079
e_U,0.1,0.15801331231958554
e_euc,0.01,1.1807105837213474
e_H,0.01,1.0490328234550261
e_pred,0.01,1.0402543061039382
e_U,0.01,0.408201056825596
