metric,threshold,tau
e_euc,0.5,0.17995960569730574
e_H,0.5,0.1448455362929534
e_pred,0.5,0.14045627761740936
e_U,0.5,0.07022813880870468
e_euc,0.1,0.7856773029223836
e_H,0.1,0.6452210253049743
e_pred,0.1,0.6320532492783422
e_U,0.1,0.25896626185709853
e_euc,0.01,1.9400523345904668
e_H,0.01,1.7074216247866325
e_pred,0.01,1.6810860727333683
e_U,0.01,0.6452210253049743
