rank,lambda,eta,cum_eta,cum_eta_over_Tneg
1,-2.7211206608337735,2.7211206608337735,2.7211206608337735,0.0006212253488470827
2,-2.552257039593608,2.552257039593608,5.273377700427382,0.0012038995362104404
3,-2.456552915723743,2.456552915723743,7.729930616151124,0.0017647247006352324
4,-2.4253284737211587,2.4253284737211587,10.155259089872283,0.0023184213995146316
5,-2.3991165435850936,2.3991165435850936,12.554375633457376,0.0028661339773379127
6,-2.3791573512821382,2.3791573512821382,14.933532984739514,0.0034092899192208715
7,-2.32583257312395,2.32583257312395,17.259365557863465,0.003940271941589595
8,-2.3050138541539584,2.3050138541539584,19.564379412017423,0.0044665011001324565
9,-2.290098396334156,2.290098396334156,21.85447780835158,0.004989325095273088
10,-2.2734675935433875,2.2734675935433875,24.127945401894966,0.005508352317850854
11,-2.26476771189023,2.26476771189023,26.392713113785195,0.006025393378222474
12,-2.2468884292113906,2.2468884292113906,28.639601542996587,0.0065383526410541445
13,-2.2395379830762514,2.2395379830762514,30.879139526072837,0.007049633814585988
14,-2.225594963623661,2.225594963623661,33.1047344896965,0.007557731830072658
15,-2.214193468488532,2.214193468488532,35.31892795818503,0.008063226911446687
16,-2.199813844569034,2.199813844569034,37.518741802754064,0.008565439159018359
17,-2.18676843286547,2.18676843286547,39.705510235619535,0.009064673170250477
18,-2.1838579578217634,2.1838579578217634,41.8893681934413,0.009563242726980318
19,-2.169289062309027,2.169289062309027,44.058657255750326,0.010058486239655043
20,-2.1572517505893036,2.1572517505893036,46.21590900633963,0.010550981662809189
