rank,lambda,eta,cum_eta,cum_eta_over_Tneg
1,-7.052311172307113,7.052311172307113,7.052311172307113,0.14770231205214404
2,-1.4927976022317122,1.4927976022317122,8.545108774538825,0.17896719130780359
3,-0.45588057776331936,0.45588057776331936,9.000989352302144,0.18851507053634894
4,-0.4451410315222457,0.4451410315222457,9.44613038382439,0.19783802267766845
5,-0.4339217952727471,0.4339217952727471,9.880052179097136,0.20692600119218355
6,-0.4279034881642478,0.4279034881642478,10.307955667261384,0.21588793338615966
7,-0.4189848298265809,0.4189848298265809,10.726940497087964,0.2246630748352734
8,-0.4104806904564263,0.4104806904564263,11.13742118754439,0.23326010714877246
9,-0.40731005922063984,0.40731005922063984,11.54473124676503,0.24179073434304912
10,-0.3923374598528696,0.3923374598528696,11.9370687066179,0.25000777816160435
11,-0.3763972490618768,0.3763972490618768,12.313465955679778,0.25789097312821535
12,-0.37222913637704713,0.37222913637704713,12.685695092056825,0.2656868719070375
13,-0.3536529930349403,0.3536529930349403,13.039348085091765,0.27309371534590027
14,-0.3462828962883453,0.3462828962883453,13.38563098138011,0.28034620082991346
15,-0.33149125366394216,0.33149125366394216,13.717122235044053,0.2872888928630573
16,-0.323057290678277,0.323057290678277,14.04017952572233,0.29405494552191536
17,-0.3116667631804664,0.3116667631804664,14.351846288902797,0.3005824370614731
18,-0.3078482218082847,0.3078482218082847,14.659694510711082,0.30702995377071524
19,-0.29553590145369224,0.29553590145369224,14.955230412164774,0.3132196035000882
20,-0.27648839211892573,0.27648839211892573,15.2317188042837,0.31901032568658316
