metric,threshold,tau
e_euc,0.5,0.4792846435797241
e_H,0.5,0.40156280948571477
e_pred,0.5,0.38860917047004656
e_U,0.5,0.18998670556313388
e_euc,0.1,1.9300922133345646
e_H,0.1,1.701244590724426
e_pred,0.1,1.636476395646085
e_U,0.1,0.7254037848774203
e_euc,0.01,4.412873024670973
e_H,0.01,4.045853252560374
e_pred,0.01,3.9292705014193596
e_U,0.01,1.701244590724426
