width,n,alpha,sigma,lambda_min_H,lambda_med_H,lambda_max_H,condition_H,C_LSI,C_PI,h,h_lambda_max,rho_euc_early,rho_H_early,rho_pred_early,rho_euc_mid,rho_H_mid,rho_pred_mid,tau_euc_0p5,tau_euc_0p1,tau_H_0p5,tau_H_0p1,tau_pred_0p5,tau_pred_0p1,final_e_euc,final_e_H,final_e_pred,final_e_U,stable
32,128,0.3,10.0,0.6638464518736151,1.5229660879307423,3.102471745211625,4.673477935229338,1.5063724407619228,1.5063724407619228,0.0010794699179723516,0.003349024920315131,1.1636454101500058,1.2741830278449344,1.310617673841928,0.8020409482830895,0.823275292064201,0.8355452788806829,0.4792846435797241,1.9300922133345646,0.40156280948571477,1.701244590724426,0.38860917047004656,1.636476395646085,0.00013983536811861176,9.237739552300663e-05,7.787105834834584e-05,8.533582989253987e-09,1
64,256,0.3,10.0,0.9706116268715551,2.693259646843653,5.776291643912687,5.951187358563434,1.0302782001727804,1.0302782001727804,0.0010794699179723516,0.0062353330670388086,1.3769892018407601,1.5465032588377878,1.589329776492576,1.0461817413013441,1.0504575812185166,1.0521437261272102,0.3324767347354843,1.498304246145624,0.254754900641475,1.2090063081290336,0.24611914129769616,1.1528738723944714,1.2479609378404584e-05,7.954729544696972e-06,7.130461667654782e-06,6.327738358898464e-11,1
128,512,0.3,10.0,1.712088750520145,5.016623099808838,11.652734388828886,6.80615089918014,0.5840818705783756,0.5840818705783756,0.0010794699179723516,0.012578776234862718,2.277494281878465,2.401252422789858,2.4180445993332316,1.812130078225783,1.820316386138613,1.82191288205202,0.19862246490691268,0.8419865360184342,0.1511257885161292,0.7081322661898626,0.1511257885161292,0.6951786271741944,4.038918527268298e-09,2.5845915050120082e-09,2.4388490936847364e-09,1.0000000000000237e-300,1
256,1024,0.3,10.0,3.0136884252797733,9.642747829824822,23.372702384410196,7.7555138707613445,0.3318193054105007,0.3318193054105007,0.0010794699179723516,0.02523012912569146,3.776753620592462,3.9178402496363827,3.9286531680558907,3.0536517851294276,3.0544840262072928,3.054583741962496,0.09931123245345634,0.43610584686083004,0.0734039544221199,0.3540661330949313,0.0734039544221199,0.3497482534230419,1.684220270653117e-14,1.0866634627272479e-14,1.0593613012463799e-14,1.452407253330207e-15,1
512,2048,0.3,10.0,5.415449172812093,19.098116745637185,46.319030449610594,8.553128091784563,0.18465688959291396,0.18465688959291396,0.0010794699179723516,0.05,6.45175460928985,6.551223351756443,6.555569424004656,2.1484945196653356,2.1307882458154905,2.129890566487346,0.06045031540645169,0.254754900641475,0.04317879671889406,0.21157610392258092,0.04317879671889406,0.21157610392258092,8.27770152991949e-15,5.618949619914447e-15,5.550952302241174e-15,1.0000000000000237e-300,1
