metric,threshold,tau
e_euc,0.5,0.19862246490691268
e_H,0.5,0.1511257885161292
e_pred,0.5,0.1511257885161292
e_U,0.5,0.0690860747502305
e_euc,0.1,0.8419865360184342
e_H,0.1,0.7081322661898626
e_pred,0.1,0.6951786271741944
e_U,0.1,0.2849800583447008
e_euc,0.01,1.9300922133345646
e_H,0.01,1.7530591467870988
e_pred,0.01,1.731469748427652
e_U,0.01,0.7081322661898626
